"12/25/2021 21:36","3512B Port (4TN00220)","(Total Samples = 2000 - Sample Rate = 120 Per Minute)"
"Unit Descriptions","kPa","kPa","%","RPM","kPa","kPa","kPa","Deg C","Deg C"
"Sample #","Boost Pressure","Fuel Pressure","Throttle Position","Engine Speed","Right Turbo Inlet Pressure (abs)","Left Turbo Inlet Pressure (abs)","Crankcase Pressure","Right Exhaust Temperature","Left Exhaust Temperature"
1,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
2,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
3,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
4,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
473,2,362,12,811,100.5,100.5,0.6,213,204
474,2,362,12,815,100.5,100.5,0.7,213,208
475,2,362,12,812,100.5,100.5,0.6,218,204
476,2,362,12,815,100.5,100.5,0.7,213,194
477,2,362,12,811,100.5,100.5,0.6,213,189
478,2,362,12,814,100.5,100.5,0.7,194,204
479,2,361,12,812,100.5,100.5,0.7,194,199
480,2,362,12,814,100.5,100.5,0.7,218,199
481,2,362,12,814,100.5,100.5,0.7,218,213
482,2,362,12,812,100.5,100.5,0.7,213,189
483,2,362,12,812,100.5,100.5,0.7,199,208
484,2,362,12,814,100.5,100.5,0.7,199,199
485,2,362,12,812,100.5,100.5,0.7,204,189
486,2,362,12,815,100.5,100.5,0.7,204,204
487,2,362,12,810,100.5,100.5,0.7,204,204
488,2,362,12,814,100.5,100.5,0.7,204,199
489,2,362,12,813,100.5,100.5,0.7,194,189
490,2,362,12,815,100.5,100.5,0.7,199,204
491,2,362,12,814,100.5,100.5,0.7,199,194
492,2,362,12,811,100.5,100.5,0.7,208,213
493,2,363,12,813,100.5,100.5,0.7,208,213
494,2,362,12,809,100.5,100.5,0.6,208,189
495,2,362,12,814,100.5,100.5,0.6,208,194
496,2,363,12,811,100.5,100.5,0.7,194,208
497,2,362,12,815,100.5,100.5,0.7,199,204
498,2,362,12,812,100.5,100.5,0.7,199,194
499,2,362,12,813,100.5,100.5,0.7,204,199
500,2,362,12,809,100.5,100.5,0.7,204,204
501,2,362,12,814,100.5,100.5,0.7,204,213
502,2,361,12,811,100.5,100.5,0.7,204,204
503,2,362,12,814,100.5,100.5,0.7,213,208
504,2,363,12,814,100.5,100.5,0.7,204,208
505,2,362,12,812,100.5,100.5,0.6,204,208
506,2,362,12,813,100.5,100.5,0.7,199,194
507,0,362,12,812,100.5,100.5,0.8,199,208
508,2,362,12,813,100.5,100.5,0.7,199,199
509,0,363,12,811,100.5,100.5,0.7,199,194
510,2,362,12,814,100.5,100.5,0.7,213,204
511,2,362,12,813,100.5,100.5,0.7,199,204
512,2,363,12,814,100.5,100.5,0.7,199,194
513,2,362,12,813,100.5,100.5,0.7,194,189
514,0,362,12,812,100.5,100.5,0.7,194,208
515,2,362,12,810,100.5,100.5,0.7,218,204
516,2,362,12,813,100.5,100.5,0.7,218,204
517,2,362,12,814,100.5,100.5,0.7,218,213
518,2,362,12,815,100.5,100.5,0.7,208,189
519,2,362,12,810,100.5,100.5,0.7,208,213
520,2,362,12,814,100.5,100.5,0.7,213,208
521,2,362,12,811,100.5,100.5,0.7,213,199
522,2,362,12,814,100.5,100.5,0.7,213,213
523,2,363,12,810,100.5,100.5,0.7,213,194
524,2,363,12,812,100.5,100.5,0.7,213,194
525,0,362,12,810,100.5,100.5,0.6,199,199
526,2,362,12,813,100.5,100.5,0.7,199,208
527,2,363,12,812,100.5,100.5,0.6,194,189
528,2,363,12,812,100.5,100.5,0.6,194,208
529,2,362,12,814,100.5,100.5,0.7,204,208
530,2,362,12,812,100.5,100.5,0.7,204,189
531,2,363,12,813,100.5,100.5,0.7,199,204
532,2,363,12,811,100.5,100.5,0.7,199,213
533,2,362,12,814,100.5,100.5,0.7,218,204
534,2,362,12,812,100.5,100.5,0.7,218,194
535,2,363,12,812,100.5,100.5,0.7,218,213
536,2,362,12,813,100.5,100.5,0.7,218,194
537,2,362,12,812,100.5,100.5,0.7,218,194
538,2,363,12,811,100.5,100.5,0.7,204,208
539,4,363,12,815,100.5,100.5,0.7,204,189
540,2,362,12,814,100.5,100.5,0.7,218,194
541,2,362,12,815,100.5,100.5,0.7,199,208
542,2,362,12,814,100.5,100.5,0.6,199,208
543,2,362,12,814,100.5,100.5,0.6,218,204
544,2,362,12,811,100.5,100.5,0.7,218,204
545,2,362,12,815,100.5,100.5,0.7,199,199
546,2,362,12,811,100.5,100.5,0.7,199,199
547,2,362,12,815,100.5,100.5,0.7,199,199
548,2,362,12,811,100.5,100.5,0.6,199,213
549,2,362,12,814,100.5,100.5,0.6,199,208
550,2,362,12,812,100.5,100.5,0.7,218,194
551,2,363,12,815,100.5,100.5,0.7,218,194
552,2,362,12,814,100.5,100.5,0.7,199,208
553,2,362,12,811,100.5,100.5,0.7,199,189
554,2,362,12,814,100.5,100.5,0.7,213,199
555,2,363,12,813,100.5,100.5,0.7,199,208
556,2,362,12,814,100.5,100.5,0.7,199,189
557,2,362,12,814,100.5,100.5,0.7,218,194
558,2,363,12,813,100.5,100.5,0.7,218,204
559,0,362,12,811,100.5,100.5,0.7,208,199
560,2,362,12,812,100.5,100.5,0.7,208,194
561,2,362,12,811,100.5,100.5,0.7,199,189
562,2,363,12,815,100.5,100.5,0.6,218,204
563,2,362,12,815,100.5,100.5,0.7,218,199
564,2,362,12,814,100.5,100.5,0.6,204,213
565,2,362,12,810,100.5,100.5,0.7,204,213
566,2,363,12,814,100.5,100.5,0.7,204,189
567,2,362,12,811,100.5,100.5,0.7,204,199
568,2,362,12,812,100.5,100.5,0.7,218,199
569,2,363,12,810,100.5,100.5,0.7,213,199
570,2,362,12,812,100.5,100.5,0.7,213,199
571,2,362,12,811,100.5,100.5,0.7,194,189
572,2,362,12,815,100.5,100.5,0.7,194,199
573,2,363,12,811,100.5,100.5,0.7,208,208
574,2,362,12,814,100.5,100.5,0.7,208,213
575,2,362,12,810,100.5,100.5,0.7,199,199
576,2,363,12,811,100.5,100.5,0.7,208,204
577,2,363,12,812,100.5,100.5,0.7,208,204
578,2,363,12,812,100.5,100.5,0.7,194,208
579,2,362,12,812,100.5,100.5,0.7,194,199
580,2,362,12,813,100.5,100.5,0.7,199,213
581,2,363,12,812,100.5,100.5,0.7,199,189
582,2,362,12,812,100.5,100.5,0.7,204,189
583,2,362,12,814,100.5,100.5,0.7,208,204
584,2,362,12,812,100.5,100.5,0.7,208,204
585,2,362,12,815,100.5,100.5,0.7,204,213
586,2,363,12,814,100.5,100.5,0.7,204,199
587,0,362,12,813,100.5,100.5,0.7,204,199
588,2,362,12,811,100.5,100.5,0.7,204,204
589,2,362,12,812,100.5,100.5,0.7,218,189
590,2,362,12,811,100.5,100.5,0.7,199,199
591,2,362,12,815,100.5,100.5,0.7,199,213
592,2,363,12,810,100.5,100.5,0.7,208,189
593,2,362,12,815,100.5,100.5,0.7,208,199
594,2,362,12,811,100.5,100.5,0.7,213,204
595,2,362,12,814,100.5,100.5,0.6,213,189
596,2,362,12,812,100.5,100.5,0.7,218,194
597,2,362,12,813,100.5,100.5,0.7,213,194
598,2,362,12,812,100.5,100.5,0.7,213,204
599,2,362,12,816,100.5,100.5,0.8,213,189
600,2,362,12,815,100.5,100.5,0.7,213,204
601,2,362,12,812,100.5,100.5,0.7,218,204
602,2,362,12,811,100.5,100.5,0.7,218,194
603,0,362,12,812,100.5,100.5,0.7,194,194
604,2,362,12,812,100.5,100.5,0.7,194,189
605,0,362,12,811,100.5,100.5,0.7,194,208
606,2,362,12,814,100.5,100.5,0.7,194,199
607,2,362,12,812,100.5,100.5,0.7,194,208
608,2,363,12,814,100.5,100.5,0.7,218,194
609,2,363,12,814,100.5,100.5,0.7,218,208
610,2,362,12,813,100.5,100.5,0.7,208,204
611,2,362,12,813,100.5,100.5,0.7,199,194
612,0,363,12,814,100.5,100.5,0.6,199,204
613,2,362,12,810,100.5,100.5,0.7,204,189
614,2,362,12,815,100.5,100.5,0.7,204,199
615,2,363,12,811,100.5,100.5,0.7,204,208
616,2,363,12,815,100.5,100.5,0.7,204,204
617,2,362,12,811,100.5,100.5,0.7,218,189
618,2,362,12,813,100.5,100.5,0.7,208,199
619,2,363,12,810,100.5,100.5,0.7,208,208
620,2,362,12,813,100.5,100.5,0.7,208,189
621,2,362,12,811,100.5,100.5,0.7,208,208
622,2,362,12,816,100.5,100.5,0.7,213,208
623,0,363,12,811,100.5,100.5,0.7,213,189
624,2,362,12,812,100.5,100.5,0.8,208,204
625,2,362,12,812,100.5,100.5,0.8,213,194
626,2,362,12,814,100.5,100.5,0.7,213,199
627,2,363,12,815,100.5,100.5,0.7,208,208
628,0,362,12,813,100.5,100.5,0.7,208,204
629,2,362,12,815,100.5,100.5,0.7,213,184
630,2,362,12,813,100.5,100.5,0.7,213,204
631,2,363,12,812,100.5,100.5,0.7,199,199
632,2,362,12,815,100.5,100.5,0.7,204,208
633,2,362,12,812,100.5,100.5,0.7,204,194
634,2,363,12,814,100.5,100.5,0.7,194,204
635,2,362,12,812,100.5,100.5,0.7,194,208
636,2,362,12,810,100.5,100.5,0.7,199,184
637,2,362,12,816,100.5,100.5,0.7,199,194
638,2,362,12,811,100.5,100.5,0.7,199,204
639,2,362,12,813,100.5,100.5,0.7,208,199
640,2,362,12,811,100.5,100.5,0.7,208,194
641,2,362,12,812,100.5,100.5,0.7,189,194
642,2,362,12,810,100.5,100.5,0.7,189,208
643,2,363,12,815,100.5,100.5,0.7,189,184
644,2,362,12,812,100.5,100.5,0.7,189,199
645,2,362,12,815,100.5,100.5,0.7,199,208
646,2,363,12,812,100.5,100.5,0.7,204,204
647,2,362,12,813,100.5,100.5,0.7,204,194
648,2,362,12,814,100.5,100.5,0.7,194,204
649,2,362,12,813,100.5,100.5,0.7,194,204
650,2,362,12,815,100.5,100.5,0.7,199,189
651,2,362,12,812,100.5,100.5,0.7,199,189
652,2,362,12,814,100.5,100.5,0.7,208,194
653,2,362,12,815,100.5,100.5,0.7,194,194
654,2,362,12,815,100.5,100.5,0.7,194,194
655,2,362,12,814,100.5,100.5,0.7,204,189
656,0,362,12,810,100.5,100.5,0.7,204,204
657,2,363,12,814,100.5,100.5,0.6,199,184
658,2,362,12,812,100.5,100.5,0.6,199,204
659,2,362,12,815,100.5,100.5,0.7,199,199
660,2,362,12,816,100.5,100.5,0.7,204,189
661,2,363,12,811,100.5,100.5,0.7,204,189
662,0,363,12,813,100.5,100.5,0.6,204,184
663,2,362,12,812,100.5,100.5,0.7,204,194
664,2,362,12,813,100.5,100.5,0.7,208,194
665,2,363,12,812,100.5,100.5,0.7,208,208
666,2,363,12,814,100.5,100.5,0.6,194,208
667,2,362,12,811,100.5,100.5,0.7,194,184
668,0,362,12,811,100.5,100.5,0.7,194,199
669,2,362,12,812,100.5,100.5,0.6,189,204
670,2,362,12,815,100.5,100.5,0.7,189,189
671,2,362,12,812,100.5,100.5,0.7,189,199
672,2,363,12,815,100.5,100.5,0.7,189,208
673,2,363,12,811,100.5,100.5,0.7,194,208
674,2,362,12,815,100.5,100.5,0.6,213,204
675,2,362,12,813,100.5,100.5,0.7,213,194
676,0,362,12,815,100.5,100.5,0.7,194,204
677,2,362,12,809,100.5,100.5,0.7,194,184
678,2,362,12,814,100.5,100.5,0.7,194,199
679,2,362,12,812,100.5,100.5,0.7,194,194
680,2,362,12,812,100.5,100.5,0.7,208,189
681,2,362,12,814,100.5,100.5,0.7,204,184
682,2,362,12,811,100.5,100.5,0.7,204,184
683,2,362,12,809,100.5,100.5,0.6,194,189
684,2,362,12,811,100.5,100.5,0.7,194,189
685,2,362,12,814,100.5,100.5,0.7,184,189
686,2,362,12,813,100.5,100.5,0.7,184,194
687,2,362,12,815,100.5,100.5,0.6,204,189
688,2,362,12,812,100.5,100.5,0.6,208,189
689,2,362,12,815,100.5,100.5,0.7,208,194
690,0,362,12,812,100.5,100.5,0.7,208,184
691,2,362,12,815,100.5,100.5,0.7,208,189
692,0,363,12,814,100.5,100.5,0.7,194,204
693,2,362,12,811,100.5,100.5,0.7,194,184
694,2,362,12,814,100.5,100.5,0.7,194,189
695,2,362,12,812,100.5,100.5,0.7,204,184
696,0,363,12,812,100.5,100.5,0.7,204,199
697,2,362,12,815,100.5,100.5,0.7,184,184
698,2,362,12,810,100.5,100.5,0.7,184,194
699,2,362,12,814,100.5,100.5,0.7,208,204
700,2,362,12,809,100.5,100.5,0.8,208,199
701,2,362,12,814,100.5,100.5,0.7,204,189
702,2,362,12,812,100.5,100.5,0.7,189,204
703,2,363,12,815,100.5,100.5,0.7,189,184
704,2,362,12,814,100.5,100.5,0.7,189,184
705,2,362,12,814,100.5,100.5,0.7,189,199
706,2,363,12,811,100.5,100.5,0.7,184,184
707,2,362,12,815,100.5,100.5,0.7,184,189
708,2,362,12,815,100.5,100.5,0.7,194,204
709,2,362,12,812,100.5,100.5,0.7,189,204
710,2,362,12,815,100.5,100.5,0.7,189,184
711,2,362,12,812,100.5,100.5,0.7,194,189
712,2,361,12,812,100.5,100.5,0.7,194,179
713,2,362,12,814,100.5,100.5,0.7,194,194
714,2,363,12,812,100.5,100.5,0.7,194,204
715,2,362,12,814,100.5,100.5,0.7,184,184
716,2,362,12,811,100.5,100.5,0.7,199,194
717,2,362,12,815,100.5,100.5,0.7,199,189
718,2,362,12,814,100.5,100.5,0.7,194,199
719,2,362,12,813,100.5,100.5,0.7,194,194
720,0,362,12,814,100.5,100.5,0.7,204,204
721,2,362,12,811,100.5,100.5,0.7,204,204
722,2,362,12,814,100.5,100.5,0.7,189,184
723,0,363,12,812,100.5,100.5,0.7,189,184
724,0,362,12,812,100.5,100.5,0.6,189,189
725,2,363,12,813,100.5,100.5,0.7,189,189
726,2,363,12,812,100.5,100.5,0.7,189,204
727,2,362,12,812,100.5,100.5,0.6,184,189
728,2,363,12,814,100.5,100.5,0.7,184,199
729,2,363,12,812,100.5,100.5,0.7,204,199
730,0,362,12,815,100.5,100.5,0.7,189,199
731,2,362,12,811,100.5,100.5,0.7,189,204
732,2,362,12,814,100.5,100.5,0.7,204,194
733,2,362,12,813,100.5,100.5,0.7,204,194
734,2,363,12,814,100.5,100.5,0.6,189,199
735,2,362,12,811,100.5,100.5,0.6,189,199
736,2,362,12,810,100.5,100.5,0.7,204,204
737,2,363,12,811,100.5,100.5,0.7,199,184
738,2,362,12,809,100.5,100.5,0.7,199,184
739,2,361,12,814,100.5,100.5,0.7,194,199
740,2,362,12,814,100.5,100.5,0.7,194,204
741,2,362,12,814,100.5,100.5,0.7,184,184
742,2,362,12,812,100.5,100.5,0.7,184,199
743,2,362,12,811,100.5,100.5,0.8,184,199
744,2,363,12,811,100.5,100.5,0.6,204,184
745,2,363,12,813,100.5,100.5,0.7,204,184
746,2,362,12,812,100.5,100.5,0.7,184,184
747,0,362,12,813,100.5,100.5,0.7,184,194
748,2,363,12,812,100.5,100.5,0.7,194,199
749,2,363,12,813,100.5,100.5,0.7,194,194
750,2,362,12,812,100.5,100.5,0.7,194,189
751,2,362,12,815,100.5,100.5,0.7,194,189
752,2,363,12,814,100.5,100.5,0.7,194,204
753,0,362,12,814,100.5,100.5,0.7,179,199
754,0,362,12,812,100.5,100.5,0.8,179,184
755,2,362,12,814,100.5,100.5,0.7,204,199
756,2,362,12,813,100.5,100.5,0.7,204,189
757,2,363,12,814,100.5,100.5,0.7,199,189
758,2,362,12,811,100.5,100.5,0.7,204,194
759,2,362,12,812,100.5,100.5,0.7,204,204
760,2,362,12,811,100.5,100.5,0.7,199,179
761,2,362,12,814,100.5,100.5,0.7,199,199
762,2,362,12,813,100.5,100.5,0.7,199,189
763,2,362,12,812,100.5,100.5,0.7,199,189
764,2,362,12,812,100.5,100.5,0.7,189,179
765,2,362,12,814,100.5,100.5,0.7,184,194
766,2,362,12,811,100.5,100.5,0.7,184,189
767,2,363,12,816,100.5,100.5,0.7,184,184
768,2,362,12,815,100.5,100.5,0.7,184,204
769,2,362,12,813,100.5,100.5,0.7,199,204
770,2,362,12,813,100.5,100.5,0.7,189,204
771,2,362,12,810,100.5,100.5,0.7,189,194
772,2,362,12,812,100.5,100.5,0.6,179,184
773,2,362,12,812,100.5,100.5,0.7,179,189
774,2,362,12,815,100.5,100.5,0.7,189,204
775,2,363,12,815,100.5,100.5,0.6,189,179
776,2,362,12,811,100.5,100.5,0.7,194,189
777,2,362,12,816,100.5,100.5,0.7,184,184
778,2,363,12,813,100.5,100.5,0.7,184,189
779,2,362,12,814,100.5,100.5,0.7,199,184
780,2,362,12,814,100.5,100.5,0.7,199,189
781,0,362,12,811,100.5,100.5,0.7,184,189
782,2,362,12,815,100.5,100.5,0.7,184,184
783,2,363,12,813,100.5,100.5,0.6,189,179
784,0,362,12,816,100.5,100.5,0.7,194,179
785,2,362,12,812,100.5,100.5,0.7,194,194
786,2,362,12,811,100.5,100.5,0.7,194,189
787,0,362,12,813,100.5,100.5,0.7,194,184
788,0,362,12,813,100.5,100.5,0.7,184,199
789,0,362,12,813,100.5,100.5,0.7,184,189
790,2,362,12,815,100.5,100.5,0.7,189,204
791,2,362,12,812,100.5,100.5,0.7,189,179
792,2,362,12,812,100.5,100.5,0.7,189,204
793,2,362,12,811,100.5,100.5,0.7,189,189
794,2,362,12,815,100.5,100.5,0.7,189,204
795,2,362,12,811,100.5,100.5,0.7,194,179
796,2,362,12,814,100.5,100.5,0.7,194,179
797,2,363,12,811,100.5,100.5,0.6,189,199
798,2,362,12,816,100.5,100.5,0.7,189,189
799,2,362,12,814,100.5,100.5,0.7,189,189
800,2,362,12,815,100.5,100.5,0.7,199,179
801,2,363,12,812,100.5,100.5,0.7,199,199
802,2,362,12,813,100.5,100.5,0.7,194,194
803,2,362,12,811,100.5,100.5,0.7,194,184
804,0,362,12,812,100.5,100.5,0.7,194,199
805,2,362,12,815,100.5,100.5,0.7,184,179
806,2,362,12,815,100.5,100.5,0.5,184,184
807,2,362,12,812,100.5,100.5,0.7,189,189
808,2,362,12,812,100.5,100.5,0.7,189,204
809,2,362,12,812,100.5,100.5,0.7,199,194
810,0,362,12,813,100.5,100.5,0.7,199,179
811,2,362,12,815,100.5,100.5,0.7,194,194
812,2,362,12,815,100.5,100.5,0.7,179,189
813,2,362,12,815,100.5,100.5,0.7,179,204
814,2,363,12,814,100.5,100.5,0.7,184,194
815,2,362,12,811,100.5,100.5,0.7,184,194
816,2,363,12,811,100.5,100.5,0.7,189,184
817,2,363,12,814,100.5,100.5,0.7,194,199
818,2,362,12,814,100.5,100.5,0.7,194,194
819,2,362,12,816,100.5,100.5,0.7,199,184
820,2,363,12,812,100.5,100.5,0.7,199,189
821,2,362,12,814,100.5,100.5,0.7,204,199
822,2,362,12,811,100.5,100.5,0.7,204,179
823,2,363,12,813,100.5,100.5,0.7,184,199
824,2,363,12,811,100.5,100.5,0.7,184,204
825,2,362,12,811,100.5,100.5,0.7,184,194
826,0,362,12,813,100.5,100.5,0.7,184,179
827,2,362,12,815,100.5,100.5,0.7,184,199
828,2,362,12,812,100.5,100.5,0.7,179,184
829,2,362,12,814,100.5,100.5,0.7,179,189
830,2,362,12,810,100.5,100.5,0.7,199,189
831,0,362,6,815,100.5,100.5,0.7,199,189
832,2,362,0,764,100.5,100.5,0.7,199,189
833,2,358,0,718,100.5,100.5,0.6,184,204
834,2,355,0,683,100.5,100.5,0.7,184,179
835,2,352,0,652,100.5,100.5,0.7,179,189
836,2,348,0,622,100.5,100.5,0.7,179,179
837,2,345,0,629,100.5,100.5,0.7,194,174
838,2,343,0,650,100.5,100.5,0.7,179,179
839,2,343,0,652,100.5,100.5,0.7,179,179
840,2,342,0,653,100.5,100.5,0.7,189,194
841,0,342,0,655,100.5,100.5,0.7,189,194
842,0,342,0,652,100.5,100.5,0.7,179,169
843,2,342,0,651,100.5,100.5,0.7,179,184
844,0,341,0,650,100.5,100.5,0.7,174,169
845,2,341,0,650,100.5,100.5,0.7,179,174
846,0,340,0,649,100.5,100.5,0.7,179,184
847,0,341,0,652,100.5,100.5,0.7,174,169
848,2,340,0,651,100.5,100.5,0.7,174,184
849,2,340,0,651,100.5,100.5,0.7,179,184
850,0,342,12,730,100.5,100.5,0.7,179,164
851,0,346,12,800,100.5,100.5,0.7,164,174
852,0,352,12,840,100.5,100.5,0.7,179,184
853,0,355,12,836,100.5,100.5,0.7,179,194
854,0,358,12,823,100.5,100.5,0.7,164,179
855,0,359,12,812,100.5,100.5,0.7,164,194
856,0,360,12,812,100.5,100.5,0.7,179,194
857,0,360,12,814,100.5,100.5,0.7,179,194
858,0,361,13,814,100.5,100.5,0.6,179,174
859,2,362,12,816,100.5,100.5,0.7,169,184
860,0,362,12,813,100.5,100.5,0.7,169,179
861,2,363,12,815,100.5,100.5,0.7,189,179
862,2,363,13,812,100.5,100.5,0.7,189,184
863,2,362,12,813,100.5,100.5,0.7,169,194
864,0,362,12,813,100.5,100.5,0.7,169,174
865,2,362,12,810,100.5,100.5,0.7,184,174
866,2,362,12,814,100.5,100.5,0.7,184,174
867,0,362,12,814,100.5,100.5,0.7,184,189
868,0,362,12,815,100.5,100.5,0.7,179,184
869,2,362,12,814,100.5,100.5,0.7,179,179
870,0,362,12,813,100.5,100.5,0.7,189,199
871,2,362,12,811,100.5,100.5,0.7,189,174
872,2,362,12,814,100.5,100.5,0.7,179,184
873,2,362,12,812,100.5,100.5,0.7,184,179
874,0,362,12,812,100.5,100.5,0.7,184,189
875,0,362,12,815,100.5,100.5,0.7,174,189
876,0,363,12,812,100.5,100.5,0.7,174,194
877,2,362,12,816,100.5,100.5,0.7,189,179
878,0,362,12,814,100.5,100.5,0.7,189,184
879,0,362,12,815,100.5,100.5,0.7,174,189
880,2,362,12,814,100.5,100.5,0.7,169,189
881,0,362,12,813,100.5,100.5,0.7,169,189
882,0,362,12,812,100.5,100.5,0.7,189,179
883,2,362,12,816,100.5,100.5,0.8,189,184
884,0,362,12,813,100.5,100.5,0.7,194,184
885,2,362,12,817,100.5,100.5,0.7,194,194
886,2,362,12,811,100.5,100.5,0.7,179,199
887,2,363,12,815,100.5,100.5,0.7,189,189
888,2,362,13,817,100.5,100.5,0.7,189,179
889,0,362,12,816,100.5,100.5,0.7,179,199
890,0,363,12,814,100.5,100.5,0.7,179,174
891,0,362,12,814,100.5,100.5,0.7,169,179
892,2,362,12,814,100.5,100.5,0.7,169,184
893,2,362,12,814,100.5,100.5,0.7,194,184
894,2,362,12,813,100.5,100.5,0.7,174,189
895,2,362,12,812,100.5,100.5,0.7,174,174
896,2,362,12,814,100.5,100.5,0.7,179,184
897,2,363,12,816,100.5,100.5,0.7,179,179
898,2,362,12,814,100.5,100.5,0.8,184,189
899,0,362,12,815,100.5,100.5,0.7,184,189
900,2,362,12,814,100.5,100.5,0.7,184,199
901,2,362,12,812,100.5,100.5,0.7,179,179
902,2,362,13,816,100.5,100.5,0.7,179,184
903,0,362,12,814,100.5,100.5,0.7,194,184
904,2,363,12,812,100.5,100.5,0.6,194,184
905,0,362,12,816,100.5,100.5,0.7,174,184
906,0,362,12,812,100.5,100.5,0.7,174,184
907,0,362,12,814,100.5,100.5,0.6,189,184
908,0,362,12,812,100.5,100.5,0.7,199,189
909,2,362,12,811,100.5,100.5,0.7,199,179
910,2,362,12,816,100.5,100.5,0.7,174,179
911,0,362,12,814,100.5,100.5,0.7,174,194
912,0,362,13,816,100.5,100.5,0.7,189,179
913,2,362,12,813,100.5,100.5,0.6,189,184
914,2,362,12,815,100.5,100.5,0.7,189,189
915,2,362,12,814,100.5,100.5,0.7,174,179
916,2,362,12,816,100.5,100.5,0.6,174,199
917,2,362,12,816,100.5,100.5,0.7,184,199
918,0,362,12,814,100.5,100.5,0.7,184,179
919,2,363,12,812,100.5,100.5,0.7,179,179
920,2,362,12,816,100.5,100.5,0.6,179,184
921,2,362,12,813,100.5,100.5,0.7,174,184
922,2,363,12,814,100.5,100.5,0.6,179,199
923,0,362,12,815,100.5,100.5,0.7,179,184
924,0,362,12,814,100.5,100.5,0.7,184,189
925,2,362,12,813,100.5,100.5,0.6,184,179
926,2,362,12,816,100.5,100.5,0.6,174,199
927,2,362,12,812,100.5,100.5,0.7,174,179
928,2,363,12,815,100.5,100.5,0.7,174,179
929,2,363,12,810,100.5,100.5,0.6,174,199
930,2,362,12,812,100.5,100.5,0.7,174,184
931,2,362,12,813,100.5,100.5,0.7,174,174
932,2,363,12,815,100.5,100.5,0.6,174,184
933,2,362,12,813,100.5,100.5,0.7,179,184
934,2,362,12,815,100.5,100.5,0.7,179,189
935,2,363,12,811,100.5,100.5,0.7,179,189
936,0,363,12,814,100.5,100.5,0.7,184,199
937,0,362,12,815,100.5,100.5,0.7,184,179
938,2,362,12,815,100.5,100.5,0.6,194,199
939,2,363,12,814,100.5,100.5,0.7,194,179
940,2,362,12,816,100.5,100.5,0.7,184,179
941,2,362,12,814,100.5,100.5,0.7,184,189
942,0,362,12,815,100.5,100.5,0.7,169,179
943,2,362,12,812,100.5,100.5,0.8,184,194
944,2,362,12,814,100.5,100.5,0.7,184,189
945,2,363,12,813,100.5,100.5,0.8,189,194
946,2,363,12,816,100.5,100.5,0.7,189,179
947,2,362,12,814,100.5,100.5,0.7,184,199
948,0,362,12,816,100.5,100.5,0.7,184,194
949,2,362,12,813,100.5,100.5,0.7,184,174
950,0,363,12,812,100.5,100.5,0.7,189,184
951,2,362,13,815,100.5,100.5,0.7,189,189
952,2,362,12,814,100.5,100.5,0.7,194,199
953,2,362,12,812,100.5,100.5,0.7,194,194
954,2,362,12,817,100.5,100.5,0.7,184,184
955,0,362,12,813,100.5,100.5,0.6,184,189
956,0,362,12,815,100.5,100.5,0.6,179,189
957,0,362,12,813,100.5,100.5,0.7,189,194
958,2,362,12,814,100.5,100.5,0.7,189,179
959,2,362,12,816,100.5,100.5,0.7,184,199
960,2,363,12,814,100.5,100.5,0.7,184,184
961,0,362,12,815,100.5,100.5,0.7,189,184
962,0,362,13,814,100.5,100.5,0.7,189,184
963,2,363,12,814,100.5,100.5,0.7,189,194
964,2,362,12,815,100.5,100.5,0.7,179,194
965,0,362,12,815,100.5,100.5,0.7,179,184
966,2,362,12,816,100.5,100.5,0.7,189,179
967,0,363,12,817,100.5,100.5,0.7,189,194
968,2,362,12,811,100.5,100.5,0.7,184,184
969,2,362,12,816,100.5,100.5,0.7,184,184
970,0,362,12,811,100.5,100.5,0.7,189,199
971,2,362,12,814,100.5,100.5,0.7,174,184
972,0,362,12,812,100.5,100.5,0.6,174,179
973,0,362,12,814,100.5,100.5,0.7,179,199
974,0,363,12,812,100.5,100.5,0.7,179,184
975,2,362,12,816,100.5,100.5,0.7,174,199
976,0,362,12,816,100.5,100.5,0.7,174,199
977,2,362,12,814,100.5,100.5,0.7,174,189
978,2,362,12,813,100.5,100.5,0.7,174,189
979,2,362,13,812,100.5,100.5,0.7,174,179
980,0,361,12,812,100.5,100.5,0.7,174,184
981,2,362,12,815,100.5,100.5,0.7,174,179
982,2,362,12,813,100.5,100.5,0.7,184,174
983,2,362,12,816,100.5,100.5,0.7,184,174
984,2,362,12,814,100.5,100.5,0.7,194,179
985,0,362,12,815,100.5,100.5,0.7,174,199
986,2,362,12,814,100.5,100.5,0.8,174,184
987,2,362,12,814,100.5,100.5,0.8,189,189
988,0,363,12,811,100.5,100.5,0.7,189,179
989,2,362,12,816,100.5,100.5,0.7,189,184
990,2,362,12,813,100.5,100.5,0.7,189,184
991,0,362,12,814,100.5,100.5,0.7,179,179
992,0,362,12,813,100.5,100.5,0.7,174,184
993,2,362,12,814,100.5,100.5,0.7,174,174
994,2,362,12,812,100.5,100.5,0.7,179,174
995,2,362,12,816,100.5,100.5,0.6,179,174
996,2,362,12,814,100.5,100.5,0.7,184,194
