"12/22/2021 22:02","3512B Center (4TN00222)","(Total Samples = 2000 - Sample Rate = 120 Per Minute)"
"Unit Descriptions","kPa","kPa","%","RPM","kPa","kPa","kPa","Deg C","Deg C"
127,0,263,0,650,100.5,100.5,0.1,96,96
128,0,262,0,651,100.5,100.5,0.1,107,85
129,0,262,0,651,100.5,100.5,0.1,107,85
130,0,262,0,651,100.5,100.5,0.1,102,80
131,0,262,0,651,100.5,100.5,0.1,102,80
132,0,263,0,651,100.5,100.0,0.1,107,96
133,0,262,0,651,100.5,100.5,0.1,91,91
134,0,262,0,651,100.5,100.5,0.1,91,91
135,0,262,0,650,100.5,100.5,0.1,102,74
136,0,262,0,650,100.5,100.5,0.1,102,74
137,2,262,0,651,100.5,100.5,0.1,112,91
138,2,262,0,651,100.5,100.5,0.1,112,91
139,0,263,0,649,100.5,100.5,0.1,107,74
140,0,262,0,652,100.5,100.5,0.1,107,91
141,0,262,0,652,100.5,100.5,0.1,107,91
142,0,262,0,650,100.5,100.5,0.1,96,85
143,0,262,0,651,100.5,100.5,0.0,96,85
144,0,262,0,652,100.5,100.5,0.1,96,91
145,0,262,0,652,100.5,100.5,0.1,96,91
146,0,263,0,651,100.5,100.5,0.1,102,91
147,0,262,0,647,100.5,100.5,0.1,118,91
148,0,262,0,647,100.5,100.5,0.1,118,91
149,0,262,0,651,100.5,100.5,0.1,102,80
150,0,262,0,651,100.5,100.5,0.1,102,80
151,0,263,0,650,100.5,100.5,0.1,112,91
152,0,262,0,649,100.5,100.5,0.1,112,80
153,0,263,0,652,100.5,100.5,0.1,112,85
154,0,262,0,651,100.5,100.5,0.1,96,96
155,0,262,0,651,100.5,100.5,0.1,96,96
156,2,262,0,651,100.5,100.5,0.0,91,85
157,2,262,0,651,100.5,100.5,0.0,91,85
158,0,263,0,649,100.5,100.5,0.0,91,80
159,0,263,0,649,100.5,100.5,0.0,91,80
160,0,262,0,650,100.5,100.5,0.1,91,80
161,0,262,0,651,100.5,100.5,0.1,118,85
162,0,262,0,651,100.5,100.5,0.1,118,85
163,0,262,0,650,100.5,100.5,0.1,102,74
164,0,262,0,650,100.5,100.5,0.1,102,74
165,0,263,0,650,100.5,100.5,0.1,118,85
166,0,262,0,651,100.5,100.5,0.1,118,80
167,0,262,0,650,100.5,100.5,0.1,107,80
168,0,262,0,651,100.5,100.5,0.0,107,74
169,0,262,0,652,100.5,100.5,0.1,107,96
170,0,263,0,649,100.5,100.5,-0.7,118,85
171,2,263,0,649,100.5,100.5,0.1,118,80
172,0,262,0,651,100.5,100.5,0.0,96,85
173,0,263,0,650,100.5,100.5,0.1,96,74
174,0,262,0,650,100.5,100.5,0.1,112,80
175,0,263,0,650,100.5,100.5,0.1,112,85
176,0,262,0,653,100.5,100.5,0.1,112,80
177,0,262,0,648,100.5,100.5,0.0,102,80
178,0,262,0,650,100.5,100.5,0.1,102,96
179,0,263,0,650,100.5,100.5,0.1,112,96
180,0,263,0,650,100.5,100.5,0.1,112,96
181,0,262,0,649,100.5,100.5,0.1,107,74
182,0,263,0,650,100.5,100.5,0.0,91,80
183,0,263,0,650,100.5,100.5,0.0,91,80
184,0,262,0,650,100.5,100.5,0.1,107,80
185,0,262,0,650,100.5,100.5,0.1,107,80
186,0,262,0,649,100.5,100.5,0.1,96,91
187,0,262,0,649,100.5,100.5,0.1,96,91
188,0,262,0,648,100.5,100.5,0.1,118,74
189,0,262,0,651,100.5,100.5,0.0,102,74
190,0,262,0,651,100.5,100.5,0.0,102,74
191,0,263,0,650,100.5,100.5,0.1,96,85
192,0,263,0,650,100.5,100.5,0.1,96,85
193,0,262,0,650,100.5,100.5,0.1,112,91
194,0,262,0,649,100.5,100.5,0.1,112,96
195,0,262,0,647,100.5,100.5,0.0,102,96
196,0,263,0,650,100.5,100.5,0.0,112,85
197,0,263,0,650,100.5,100.5,0.0,112,85
198,0,262,0,649,100.5,100.5,0.0,107,85
199,0,262,0,649,100.5,100.5,0.0,107,85
200,0,262,0,648,100.5,100.5,0.0,118,85
201,0,262,0,648,100.5,100.5,0.0,118,85
202,0,262,0,652,100.5,100.5,0.1,96,91
203,0,262,0,652,100.5,100.5,0.1,118,91
204,0,262,0,650,100.5,100.5,0.1,118,80
205,0,262,0,651,100.5,100.5,0.1,102,74
206,0,262,52,706,100.5,100.5,0.1,102,96
207,0,271,38,883,100.5,100.5,0.1,102,80
208,0,271,38,883,100.5,100.5,0.1,102,80
209,0,300,15,887,100.5,100.0,0.1,102,80
210,0,325,15,833,100.5,100.0,0.1,123,107
211,0,325,15,833,100.5,100.0,0.1,123,107
212,0,333,15,835,100.5,100.0,0.0,118,102
213,0,333,15,835,100.5,100.0,0.0,118,102
214,0,341,15,844,100.5,100.0,0.1,123,85
215,0,341,15,844,100.5,100.0,0.1,123,85
216,0,343,15,846,100.5,100.5,0.1,107,102
217,0,346,14,843,100.5,100.5,0.0,123,102
218,0,346,14,843,100.5,100.5,0.0,123,102
219,0,347,15,841,100.5,100.5,0.0,107,85
220,0,347,15,841,100.5,100.5,0.0,107,85
221,0,348,15,839,100.5,100.5,0.1,123,107
222,0,347,15,837,100.5,100.5,0.1,123,85
223,2,348,14,842,100.5,100.5,0.1,123,91
224,0,348,14,841,100.5,100.5,0.1,123,91
225,0,348,14,841,100.5,100.5,0.1,123,91
226,0,348,15,840,100.5,100.0,0.0,123,102
227,0,348,15,840,100.5,100.0,0.0,123,102
228,0,348,15,840,100.5,100.0,0.0,118,102
229,0,348,15,840,100.5,100.0,0.0,118,102
230,0,348,14,841,100.5,100.0,0.0,123,107
231,0,348,14,843,100.5,100.0,0.1,123,102
232,0,348,15,837,100.5,100.5,0.1,123,107
233,0,347,15,840,100.5,100.0,0.1,128,91
234,0,348,15,842,100.5,100.0,0.1,128,85
235,0,348,15,842,100.5,100.0,0.1,123,85
236,0,347,15,842,100.5,100.0,0.1,123,91
237,0,347,15,840,100.5,100.0,0.1,133,102
238,0,347,15,841,100.5,100.0,0.1,128,102
239,0,347,15,839,100.5,100.0,0.0,128,91
240,0,347,14,837,100.5,100.0,0.0,123,112
241,0,347,15,842,100.5,100.0,0.1,123,102
242,0,347,15,842,100.5,100.0,0.1,139,96
243,0,347,15,842,100.5,100.0,0.1,139,96
244,0,347,15,840,100.5,100.0,0.1,118,91
245,0,347,15,841,100.5,100.5,0.1,133,96
246,0,347,15,841,100.5,100.5,0.1,133,96
247,0,347,14,843,100.5,100.5,-0.7,128,96
248,0,347,14,843,100.5,100.5,-0.7,128,96
249,0,347,15,837,100.5,100.5,0.0,133,96
250,0,346,15,841,100.5,100.5,0.0,133,112
251,0,346,14,842,100.5,100.0,0.1,139,102
252,0,347,15,837,100.5,100.0,0.1,133,91
253,0,347,14,842,100.5,100.5,0.0,133,112
254,0,347,15,842,100.5,100.5,0.1,128,107
255,0,346,15,839,100.5,100.5,0.1,128,91
256,0,346,15,839,100.5,100.5,0.1,133,91
257,0,344,15,837,100.5,100.0,0.1,128,107
258,0,344,15,837,100.5,100.0,0.1,128,107
259,0,343,15,841,100.5,100.0,0.1,128,118
260,0,343,15,841,100.5,100.0,0.1,128,118
261,0,344,14,836,100.5,100.5,0.1,128,91
262,0,344,14,836,100.5,100.5,0.1,128,91
263,0,343,15,841,100.5,100.5,0.1,128,118
264,0,343,15,835,100.5,100.0,0.1,128,112
265,0,343,15,835,100.5,100.0,0.1,128,112
266,0,342,15,836,100.5,100.5,0.0,149,107
267,0,342,15,836,100.5,100.5,0.0,149,107
268,0,341,15,835,100.5,100.0,0.0,149,118
269,0,341,15,835,100.5,100.0,0.0,149,118
270,0,340,15,831,100.5,100.0,0.0,149,102
271,2,339,15,834,100.5,100.0,0.1,139,112
272,2,339,15,834,100.5,100.0,0.1,139,112
273,0,337,15,828,100.5,100.5,0.0,144,112
274,0,337,15,828,100.5,100.5,0.0,144,112
275,2,335,15,832,100.5,100.0,0.1,154,118
276,2,335,15,832,100.5,100.0,0.1,154,118
277,2,334,15,833,100.5,100.0,0.1,154,123
278,2,334,15,839,100.0,100.0,0.1,159,128
279,2,334,15,839,100.0,100.0,0.1,159,128
280,2,334,15,838,100.5,100.0,0.1,169,123
281,2,334,15,838,100.5,100.0,0.1,169,123
282,2,334,15,843,100.5,100.0,-0.7,159,123
283,2,334,14,845,100.5,100.0,-0.7,159,133
284,2,335,15,843,100.5,100.0,0.0,159,123
285,2,336,15,842,100.5,100.0,0.1,164,133
286,2,336,15,846,100.0,100.5,0.1,164,139
287,2,337,15,845,100.5,100.0,0.1,164,128
288,2,337,15,841,100.5,100.5,0.1,164,128
289,2,336,15,839,100.5,100.0,0.1,169,154
290,2,336,15,839,100.5,100.0,0.1,169,154
291,2,337,14,840,100.5,100.0,0.1,169,144
292,2,337,15,844,100.5,100.0,0.1,179,144
293,2,337,15,844,100.5,100.0,0.1,179,144
294,2,336,15,841,100.5,100.0,0.0,184,144
295,2,336,15,841,100.5,100.0,0.0,184,144
296,4,335,15,839,100.5,100.0,0.1,164,144
297,4,335,15,839,100.5,100.0,0.1,164,144
298,2,335,15,837,100.5,100.0,0.1,169,139
299,2,335,15,840,100.5,100.0,0.0,169,164
300,4,335,15,844,100.5,100.0,0.0,169,154
301,2,335,15,843,100.5,100.0,0.0,184,149
302,2,336,15,846,100.5,100.5,0.1,184,164
303,4,337,15,847,100.0,100.0,0.1,179,159
304,4,338,14,845,100.5,100.5,0.1,179,144
305,4,339,15,840,100.5,100.0,0.0,189,154
306,2,339,15,843,100.0,100.0,0.1,184,149
307,2,339,15,844,100.0,100.0,0.0,184,174
308,2,339,15,842,100.5,100.0,0.1,199,149
309,2,339,15,837,100.5,100.0,0.1,199,169
310,2,339,15,844,100.0,100.0,0.0,208,164
311,2,339,15,844,100.0,100.0,0.0,208,164
312,2,338,15,843,100.5,100.0,0.0,184,174
313,4,339,15,843,100.5,100.0,0.1,208,174
314,4,339,15,843,100.5,100.0,0.1,208,174
315,2,339,15,842,100.5,100.5,0.1,194,154
316,2,339,15,842,100.5,100.5,0.1,194,154
317,2,339,15,837,100.5,100.0,0.0,204,164
318,2,339,15,837,100.5,100.0,0.0,204,164
319,4,339,15,842,100.5,100.5,0.0,189,164
320,2,339,14,842,100.0,100.5,0.0,189,174
321,2,339,14,842,100.0,100.5,0.0,189,174
322,2,338,21,872,100.0,100.0,-0.7,194,164
323,2,338,21,872,100.0,100.0,-0.7,194,164
324,2,347,21,936,100.5,100.0,-0.7,208,184
325,2,347,21,936,100.5,100.0,-0.7,208,184
326,2,355,21,940,100.0,100.0,0.0,199,174
327,4,358,21,938,100.0,100.0,0.1,213,179
328,4,358,21,938,100.0,100.0,0.1,213,179
329,2,360,21,930,100.0,100.0,0.1,199,194
330,2,360,21,930,100.0,100.0,0.1,199,194
331,2,361,21,930,100.0,100.0,0.1,213,184
332,2,361,21,930,100.0,100.0,0.1,213,184
333,2,362,21,928,100.5,100.0,0.0,213,174
334,2,362,21,924,100.5,100.0,0.1,208,194
335,2,362,21,924,100.5,100.0,0.1,208,194
336,2,361,21,917,100.5,100.0,0.0,204,189
337,2,361,21,917,100.5,100.0,0.0,204,189
338,2,361,21,919,100.0,100.0,0.1,228,189
339,2,361,21,921,100.5,100.0,0.1,228,184
340,4,360,21,921,100.0,100.0,0.1,204,189
341,4,361,21,922,100.0,100.0,0.0,218,194
342,4,361,21,924,100.0,100.0,0.0,218,184
343,2,361,21,924,100.0,100.0,0.1,208,189
344,2,361,21,923,100.0,100.0,0.0,208,184
345,4,361,21,927,100.0,100.0,0.1,204,204
346,2,361,21,927,100.0,100.0,0.1,204,194
347,4,361,21,927,100.0,100.0,0.0,208,189
348,4,362,21,926,100.5,100.0,0.1,208,184
349,4,362,21,928,100.0,100.0,0.0,208,204
350,4,362,21,928,100.0,100.0,0.1,223,194
351,2,363,21,925,100.5,100.0,0.1,223,199
352,2,363,21,929,100.0,100.0,0.0,213,184
353,2,363,21,929,100.0,100.0,0.0,213,184
354,2,362,21,923,100.5,100.0,0.0,228,199
355,2,362,21,928,100.5,100.0,0.0,233,189
356,2,362,21,928,100.5,100.0,0.0,233,189
357,4,361,21,923,100.0,100.0,0.1,208,189
358,4,361,21,923,100.0,100.0,0.1,208,189
359,2,362,21,927,100.0,100.0,0.1,213,189
360,2,362,21,927,100.0,100.0,0.1,213,189
361,4,362,21,925,100.0,100.0,0.1,228,208
362,4,362,21,924,100.0,100.0,0.1,208,194
363,4,362,21,924,100.0,100.0,0.1,208,194
364,2,362,29,973,100.0,100.0,0.0,223,194
365,2,362,29,973,100.0,100.0,0.0,223,194
366,2,369,29,1035,100.0,100.0,0.0,213,194
367,2,369,29,1045,100.0,100.0,0.0,213,194
368,2,373,29,1041,100.0,100.0,0.0,223,194
369,2,375,29,1043,100.0,100.0,0.1,228,218
370,4,376,29,1039,100.0,100.0,0.0,228,199
371,4,378,32,1035,100.0,100.0,0.1,233,204
372,4,378,32,1035,100.0,100.0,0.1,233,204
373,4,380,34,1100,100.0,100.0,0.1,242,223
374,4,383,34,1111,100.0,100.0,0.1,242,223
375,4,383,34,1113,100.0,100.0,0.1,237,223
376,6,386,34,1110,100.0,100.0,-0.7,257,223
377,4,388,34,1105,100.0,100.0,0.0,257,233
378,4,389,34,1107,100.0,100.0,0.0,247,228
379,6,390,34,1102,100.0,100.0,-0.7,247,218
380,4,390,34,1099,100.0,100.0,0.0,262,223
381,6,390,34,1097,100.0,100.0,0.0,262,223
382,6,389,34,1090,100.0,100.0,0.0,252,237
383,8,389,34,1097,100.0,100.0,0.1,252,228
384,8,389,34,1097,100.0,100.0,0.1,252,228
385,6,389,34,1096,100.0,100.0,-0.7,266,223
386,6,389,34,1100,100.0,100.0,0.1,266,223
387,6,390,34,1094,100.0,100.0,0.1,257,228
388,6,389,34,1092,100.0,100.0,0.0,247,228
389,8,389,34,1096,100.0,100.0,-0.7,247,237
390,6,389,34,1097,100.0,100.0,0.1,242,242
391,6,389,34,1094,100.0,100.0,0.0,242,223
392,6,388,34,1095,100.0,100.0,0.1,266,242
393,6,388,34,1095,100.0,100.0,0.1,266,242
394,8,388,34,1093,100.0,100.0,0.0,262,233
395,6,389,34,1099,100.0,100.0,0.1,252,247
396,6,389,34,1101,100.0,100.0,0.0,252,242
397,6,389,34,1104,100.0,100.0,0.1,252,233
398,6,389,34,1104,100.0,100.0,0.1,252,233
399,6,390,34,1100,100.0,100.0,0.0,252,247
400,6,390,34,1100,100.0,100.0,0.0,252,247
401,6,390,34,1100,100.0,100.0,0.1,262,228
402,6,390,34,1100,100.0,100.0,0.1,257,228
403,6,390,39,1102,100.0,100.0,0.1,257,257
404,8,391,40,1136,100.0,100.0,0.1,266,237
405,8,391,40,1136,100.0,100.0,0.1,266,237
406,8,396,40,1192,100.0,100.0,-0.7,271,257
407,8,396,40,1192,100.0,100.0,-0.7,271,257
408,8,400,40,1194,100.0,100.0,0.1,262,242
409,8,401,40,1187,100.0,100.0,0.0,285,257
410,8,402,40,1181,100.0,100.0,0.1,285,262
411,8,402,40,1172,100.0,100.0,0.0,276,262
412,10,403,41,1174,100.0,100.0,0.0,276,262
413,10,402,41,1174,100.0,100.0,-0.7,280,242
414,10,402,40,1177,100.0,100.0,0.0,280,266
415,10,402,41,1172,100.0,100.0,0.0,290,242
416,10,402,41,1172,100.0,100.0,0.0,290,252
417,12,402,40,1179,100.0,100.0,-0.7,290,266
418,10,402,41,1174,100.0,100.0,0.1,271,257
419,12,402,41,1179,100.0,100.0,0.0,271,271
420,12,402,41,1180,100.0,100.0,0.1,285,276
421,12,402,40,1175,100.0,100.0,-0.7,285,252
422,12,402,40,1177,100.0,100.0,0.0,290,266
423,14,402,41,1179,100.0,100.0,-0.7,299,271
424,12,402,41,1182,100.0,100.0,0.0,299,276
425,12,403,40,1181,100.0,100.0,0.1,285,252
426,12,403,40,1181,100.0,100.0,0.1,285,252
427,14,402,40,1181,100.0,100.0,0.0,299,262
428,12,402,41,1180,100.0,100.0,0.0,299,271
429,12,403,41,1176,100.0,100.0,0.0,299,257
430,14,403,40,1181,100.0,100.0,-0.7,299,262
431,12,402,41,1177,100.0,100.0,-0.7,299,276
432,14,402,40,1171,100.0,100.0,0.0,290,266
433,14,402,40,1171,100.0,100.0,0.0,290,266
434,14,401,40,1170,100.0,100.0,-0.7,290,266
435,14,400,41,1171,100.0,100.0,0.0,308,280
436,14,400,40,1171,100.0,100.0,-0.7,308,266
437,14,400,40,1178,100.0,100.0,0.1,308,280
438,16,400,40,1180,100.0,100.0,-0.7,308,271
439,12,402,41,1194,100.0,100.0,0.1,327,290
440,12,402,41,1194,100.0,100.0,0.1,327,290
441,12,402,41,1191,100.0,100.0,0.0,318,271
442,14,402,40,1179,100.0,100.0,-0.7,322,290
443,14,401,40,1169,100.0,100.0,-0.7,322,299
444,16,400,40,1164,100.0,100.0,0.0,322,290
445,18,400,41,1167,100.0,100.0,0.0,322,290
446,16,400,40,1173,100.0,100.0,0.0,313,280
447,16,400,40,1175,100.0,100.0,-0.7,313,308
448,14,400,40,1180,100.0,100.0,0.0,327,285
449,14,400,41,1190,100.0,100.0,-0.7,336,304
450,16,401,40,1196,100.0,100.0,0.0,336,285
451,16,402,41,1202,100.0,100.0,0.0,327,290
452,16,403,40,1191,100.0,100.0,-0.7,327,299
453,12,404,40,1185,100.0,100.0,0.0,322,313
454,14,404,40,1176,100.0,100.0,0.0,322,318
455,14,404,40,1178,100.0,100.0,0.1,332,304
456,12,404,40,1175,100.0,100.0,0.0,327,299
457,12,404,40,1177,100.0,100.0,0.1,327,308
458,14,403,40,1179,100.0,100.0,0.0,318,318
459,12,404,40,1175,100.0,100.0,0.1,318,290
460,14,403,40,1175,100.0,100.0,-0.7,332,299
461,14,403,40,1175,100.0,100.0,-0.7,332,299
462,14,404,40,1179,100.0,100.0,0.0,336,313
463,14,404,40,1180,100.0,100.0,0.1,322,313
464,12,404,40,1181,100.0,100.0,-0.7,322,304
465,12,404,40,1176,100.0,100.0,0.0,332,318
466,12,404,40,1176,100.0,100.0,0.0,332,318
467,12,403,40,1177,100.0,100.0,0.1,327,318
468,12,403,40,1177,100.0,100.0,0.1,327,318
469,14,404,40,1180,100.0,100.0,0.0,322,299
470,10,404,40,1177,100.0,100.0,0.1,332,304
471,12,404,40,1181,100.0,100.0,0.1,332,308
472,12,404,40,1173,100.0,100.0,-0.7,332,304
473,12,404,40,1173,100.0,100.0,-0.7,332,304
474,10,404,40,1181,100.0,100.0,0.1,332,304
475,12,404,40,1176,100.0,100.0,0.0,332,308
476,12,404,40,1180,100.0,100.0,-0.7,322,308
477,12,404,40,1181,100.0,100.0,-0.7,336,304
478,12,404,40,1179,100.0,100.0,0.1,336,313
479,14,404,40,1179,100.0,100.0,0.0,336,299
480,14,404,40,1179,100.0,100.0,0.0,336,299
481,14,404,40,1178,100.0,100.0,-0.7,332,285
482,12,404,40,1179,100.0,100.0,0.1,332,313
483,12,404,40,1176,100.0,100.0,-0.7,322,290
484,12,404,40,1176,100.0,100.0,0.1,308,313
485,12,404,40,1182,100.0,100.0,0.0,308,285
486,10,404,40,1181,100.0,100.0,0.1,327,290
487,10,404,40,1181,100.0,100.0,0.1,327,290
488,10,404,40,1181,100.0,100.0,0.0,332,304
489,10,404,40,1175,100.0,100.0,-0.7,332,304
490,12,404,40,1173,100.0,100.0,0.0,318,280
491,12,404,40,1179,100.0,100.0,-0.7,308,280
492,10,404,40,1176,100.0,100.0,0.1,308,308
493,10,404,40,1177,100.0,100.0,0.0,318,304
494,12,404,40,1182,100.0,100.0,0.0,318,299
495,12,404,40,1177,100.0,100.0,0.1,313,299
496,12,404,40,1177,100.0,100.0,0.1,313,299
497,12,405,40,1179,100.0,100.0,0.0,322,299
498,12,405,40,1176,100.0,100.0,0.0,313,285
499,12,404,40,1181,100.0,100.0,0.0,313,304
500,12,405,40,1175,100.0,100.0,0.0,332,280
501,12,405,40,1176,100.0,100.0,0.0,332,299
502,10,405,40,1182,100.0,100.0,-0.7,313,304
503,10,405,40,1182,100.0,100.0,-0.7,313,304
504,10,405,40,1179,100.0,100.0,0.1,304,280
505,10,405,40,1181,100.0,100.0,-0.7,322,304
506,12,404,40,1176,100.0,100.0,0.0,322,285
507,10,405,40,1181,100.0,100.0,-0.7,304,308
508,10,405,40,1176,100.0,100.0,0.0,304,285
509,12,405,40,1181,100.0,100.0,0.0,308,280
510,12,405,40,1181,100.0,100.0,0.0,308,280
511,12,405,40,1181,100.0,100.0,0.1,313,299
512,12,405,40,1184,100.0,100.0,0.0,322,280
513,12,405,40,1182,100.0,100.0,0.1,322,285
514,12,405,40,1179,100.0,100.0,-0.7,322,299
515,12,405,40,1183,100.0,100.0,-0.7,322,290
516,10,406,40,1182,100.0,100.0,-0.7,322,276
