"12/25/2021 21:05","3512B Port (4TN00220)","(Total Samples = 2000 - Sample Rate = 120 Per Minute)"
"Unit Descriptions","kPa","kPa","%","RPM","kPa","kPa","kPa","Deg C","Deg C"
127,0,365,13,819,100.5,100.5,0.6,91,118
128,0,365,13,820,100.5,100.5,0.6,91,107
129,0,365,13,816,100.5,100.5,0.6,96,107
130,0,365,13,818,100.5,100.5,0.6,102,123
131,0,365,13,818,100.5,100.5,0.6,102,123
132,0,364,13,818,100.5,100.5,0.6,102,118
133,0,365,13,818,100.5,100.5,0.6,102,107
134,0,364,13,818,100.5,100.5,0.6,96,107
135,0,364,13,818,100.5,100.5,0.6,96,107
136,0,365,13,816,100.5,100.5,0.6,107,107
137,0,364,13,819,100.5,100.5,0.6,107,118
138,0,365,13,819,100.5,100.5,0.6,107,107
139,0,365,13,819,100.5,100.5,0.6,107,107
140,0,364,13,816,100.5,100.5,0.6,107,123
141,0,364,13,816,100.5,100.5,0.6,107,123
142,0,364,13,822,100.5,100.5,0.5,107,118
143,0,364,13,822,100.5,100.5,0.5,96,118
144,0,364,13,821,100.5,100.5,0.6,107,123
145,0,364,13,818,100.5,100.5,0.6,107,107
146,0,364,13,816,100.5,100.5,0.6,91,112
147,0,364,13,816,100.5,100.5,0.6,91,112
148,0,364,13,813,100.5,100.5,0.6,112,107
149,0,364,13,817,100.5,100.5,0.6,112,118
150,0,364,13,813,100.5,100.5,0.5,102,128
151,0,363,13,819,100.5,100.5,0.6,102,112
152,0,364,13,815,100.5,100.5,0.7,112,123
153,0,364,13,817,100.5,100.5,0.6,102,133
154,0,364,13,818,100.5,100.5,0.6,102,128
155,0,364,13,818,100.5,100.5,0.6,107,128
156,0,364,13,818,100.5,100.5,0.6,107,118
157,0,364,13,818,100.5,100.5,0.6,112,118
158,0,364,13,815,100.5,100.5,0.6,112,118
159,0,364,13,815,100.5,100.5,0.6,123,118
160,0,363,13,814,100.5,100.5,0.6,123,128
161,2,363,13,818,100.5,100.5,0.6,123,112
162,2,363,13,818,100.5,100.5,0.6,123,112
163,0,362,13,811,100.5,100.5,0.6,123,123
164,0,362,13,814,100.5,100.5,0.6,102,123
165,0,362,13,811,100.5,100.5,0.6,102,139
166,0,362,13,814,100.5,100.5,0.6,123,123
167,0,362,13,814,100.5,100.5,0.6,123,123
168,2,362,13,816,100.5,100.5,0.6,128,139
169,2,362,13,815,100.5,100.5,0.6,128,123
170,0,362,13,818,100.5,100.5,0.6,118,139
171,0,362,13,818,100.5,100.5,0.6,118,139
172,0,362,13,821,100.5,100.5,0.6,128,149
173,0,362,13,821,100.5,100.5,0.6,128,149
174,2,362,13,821,100.5,100.5,0.6,133,139
175,2,362,13,822,100.5,100.5,0.5,139,139
176,2,363,13,819,100.5,100.5,0.6,139,133
177,2,362,13,823,100.5,100.5,0.6,128,144
178,0,363,13,819,100.5,100.5,0.6,128,154
179,2,362,13,818,100.5,100.5,0.6,123,159
180,2,362,13,818,100.5,100.5,0.6,123,159
181,2,363,13,820,100.5,100.5,0.6,139,144
182,2,362,13,819,100.5,100.5,0.6,149,154
183,2,362,13,819,100.5,100.5,0.6,149,154
184,0,363,13,820,100.5,100.5,0.6,149,154
185,2,363,13,822,100.5,100.5,0.5,149,159
186,0,363,13,828,100.5,100.5,0.6,144,159
187,0,363,13,828,100.5,100.5,0.6,144,159
188,2,363,13,828,100.5,100.5,0.6,154,164
189,0,363,13,822,100.5,100.5,0.6,144,154
190,0,363,13,822,100.5,100.5,0.6,144,154
191,2,364,13,816,100.5,100.5,0.6,133,149
192,2,364,13,813,100.5,100.5,0.6,133,159
193,2,363,13,817,100.5,100.5,0.6,159,159
194,2,363,13,821,100.5,100.5,0.6,159,154
195,2,363,13,825,100.5,100.5,0.7,144,159
196,0,362,13,824,100.5,100.5,0.6,144,164
197,0,363,13,819,100.5,100.5,0.6,154,164
198,2,362,13,818,100.5,100.5,0.6,154,154
199,2,362,13,818,100.5,100.5,0.6,154,154
200,2,362,13,820,100.5,100.5,0.6,149,169
201,2,362,13,820,100.5,100.5,0.6,149,169
202,2,363,13,821,100.5,100.5,0.6,159,159
203,2,363,13,821,100.5,100.5,0.6,159,159
204,2,363,13,818,100.5,100.5,0.6,159,154
205,0,363,13,822,100.5,100.5,0.6,149,159
206,0,362,13,820,100.5,100.5,0.6,149,164
207,0,363,13,822,100.5,100.5,0.6,149,154
208,0,363,13,822,100.5,100.5,0.6,149,154
209,2,363,13,821,100.5,100.5,0.7,154,174
210,0,362,13,819,100.5,100.5,0.6,154,154
211,0,362,13,819,100.5,100.5,0.6,149,154
212,2,362,13,817,100.5,100.5,0.6,169,159
213,0,362,13,820,100.5,100.5,0.6,169,169
214,0,362,13,819,100.5,100.5,0.6,169,174
215,0,362,13,819,100.5,100.5,0.6,169,174
216,0,363,13,823,100.5,100.5,0.6,169,169
217,0,363,13,823,100.5,100.5,0.6,169,169
218,0,362,13,820,100.5,100.5,0.6,174,174
219,2,362,13,820,100.5,100.5,0.6,159,169
220,2,362,13,823,100.5,100.5,0.6,159,179
221,2,363,13,820,100.5,100.5,0.6,159,159
222,2,362,13,821,100.5,100.5,0.6,159,164
223,2,362,13,821,100.5,100.5,0.6,174,159
224,2,362,13,821,100.5,100.5,0.6,174,159
225,2,362,13,819,100.5,100.5,0.5,174,159
226,2,363,13,820,100.5,100.5,0.5,169,174
227,2,363,13,820,100.5,100.5,0.5,169,174
228,0,362,13,821,100.5,100.5,0.5,179,174
229,0,363,13,819,100.5,100.5,0.6,179,164
230,2,363,13,820,100.5,100.5,0.6,154,164
231,2,363,13,820,100.5,100.5,0.6,154,164
232,2,363,13,821,100.5,100.5,0.6,169,179
233,0,363,13,823,100.5,100.5,0.6,169,174
234,2,363,13,822,100.5,100.5,0.6,169,164
235,2,363,13,818,100.5,100.5,0.6,184,169
236,2,363,13,819,100.5,100.5,0.6,184,169
237,2,363,13,819,100.5,100.5,0.6,179,179
238,2,363,13,819,100.5,100.5,0.6,179,179
239,2,363,13,819,100.5,100.5,0.6,169,169
240,2,362,13,820,100.5,100.5,0.6,169,159
241,0,363,13,821,100.5,100.5,0.6,169,174
242,2,362,13,820,100.5,100.5,0.6,184,169
243,2,362,13,820,100.5,100.5,0.6,184,169
244,0,363,13,820,100.5,100.5,0.5,179,169
245,2,363,13,821,100.5,100.5,0.6,179,179
246,2,363,13,822,100.5,100.5,0.5,179,184
247,2,363,13,819,100.5,100.5,0.6,164,169
248,2,363,13,817,100.5,100.5,0.6,164,164
249,2,362,13,822,100.5,100.5,0.5,184,169
250,2,363,13,819,100.5,100.5,0.6,184,179
251,2,362,13,819,100.5,100.5,0.5,184,179
252,2,362,13,819,100.5,100.5,0.5,184,179
253,2,363,13,820,100.5,100.5,0.6,159,164
254,0,362,13,817,100.5,100.5,0.5,164,174
255,0,362,13,817,100.5,100.5,0.5,164,174
256,0,363,13,818,100.5,100.5,0.6,169,164
257,2,362,13,817,100.5,100.5,0.6,169,164
258,2,362,13,816,100.5,100.5,0.6,179,179
259,2,362,13,816,100.5,100.5,0.6,179,179
260,2,362,13,819,100.5,100.5,0.6,184,179
261,0,363,13,821,100.5,100.5,0.6,174,179
262,0,363,13,821,100.5,100.5,0.6,174,179
263,0,363,13,819,100.5,100.5,0.6,169,164
264,2,363,13,819,100.5,100.5,0.6,169,179
265,2,362,13,821,100.5,100.5,0.6,169,189
266,2,362,13,821,100.5,100.5,0.6,169,189
267,2,363,13,822,100.5,100.5,0.6,189,179
268,0,363,13,822,100.5,100.5,0.6,174,169
269,2,363,13,820,100.5,100.5,0.6,174,189
270,2,363,13,820,100.5,100.5,0.6,174,179
271,2,363,13,820,100.5,100.5,0.6,174,179
272,2,362,13,822,100.5,100.5,0.6,174,174
273,0,363,13,821,100.5,100.5,0.6,179,169
274,0,363,13,821,100.5,100.5,0.6,179,169
275,2,363,13,823,100.5,100.5,0.6,169,169
276,2,363,13,819,100.5,100.5,0.6,169,179
277,2,363,13,820,100.5,100.5,0.6,189,189
278,2,363,13,820,100.5,100.5,0.6,189,189
279,2,363,13,822,100.5,100.5,0.5,179,179
280,2,363,13,823,100.5,100.5,0.6,169,174
281,0,362,13,820,100.5,100.5,0.6,169,169
282,2,362,13,818,100.5,100.5,0.6,184,169
283,2,362,13,818,100.5,100.5,0.6,184,169
284,2,363,13,820,100.5,100.5,0.7,179,174
285,2,363,13,820,100.5,100.5,0.7,179,174
286,0,362,13,820,100.5,100.5,0.7,194,179
287,0,363,13,822,100.5,100.0,0.7,174,169
288,2,363,13,820,100.5,100.5,0.6,174,169
289,2,362,13,822,100.5,100.5,0.7,179,184
290,2,363,13,823,100.5,100.5,0.6,179,179
291,2,362,13,821,100.5,100.5,0.6,189,174
292,2,363,13,823,100.5,100.5,0.6,189,189
293,2,363,13,825,100.5,100.5,0.6,194,184
294,2,363,13,817,100.5,100.5,0.7,179,179
295,2,363,13,817,100.5,100.5,0.7,179,179
296,2,362,13,819,100.5,100.5,0.6,184,189
297,2,362,13,819,100.5,100.5,0.6,184,189
298,0,362,13,820,100.5,100.5,0.6,184,169
299,2,363,13,822,100.5,100.5,0.6,179,189
300,2,363,13,819,100.5,100.5,0.5,179,179
301,2,362,13,817,100.5,100.5,0.6,194,179
302,2,363,13,822,100.5,100.5,0.5,194,184
303,2,362,13,819,100.5,100.5,0.6,194,189
304,2,362,13,819,100.5,100.5,0.6,194,189
305,2,362,13,819,100.5,100.5,0.6,189,169
306,0,363,13,819,100.5,100.5,0.5,184,179
307,2,362,13,823,100.5,100.5,0.6,184,189
308,2,363,13,822,100.5,100.5,0.6,174,174
309,2,363,13,822,100.5,100.5,0.6,174,174
310,0,363,13,822,100.5,100.5,0.6,174,189
311,0,363,13,822,100.5,100.5,0.6,174,189
312,2,363,13,824,100.5,100.5,0.6,184,194
313,2,363,13,818,100.5,100.5,0.6,194,174
314,0,363,13,822,100.5,100.5,0.6,194,174
315,2,363,13,819,100.5,100.5,0.6,184,189
316,2,363,13,822,100.5,100.5,0.6,184,179
317,2,363,13,820,100.5,100.5,0.6,179,189
318,2,363,13,820,100.5,100.5,0.6,179,189
319,2,363,13,818,100.5,100.5,0.6,184,189
320,2,363,13,821,100.5,100.5,0.6,184,189
321,2,364,13,820,100.5,100.5,0.6,184,184
322,0,363,13,816,100.5,100.5,0.5,174,179
323,0,363,13,816,100.5,100.5,0.5,174,179
324,0,363,13,822,100.5,100.5,0.6,189,169
325,0,363,13,822,100.5,100.5,0.6,189,169
326,2,363,13,823,100.5,100.5,0.6,184,184
327,2,363,13,823,100.5,100.5,0.6,184,184
328,0,363,13,822,100.5,100.5,0.6,184,169
329,2,363,13,822,100.5,100.5,0.6,174,189
330,2,363,13,822,100.5,100.5,0.6,174,189
331,0,363,13,819,100.5,100.5,0.6,179,189
332,0,363,13,819,100.5,100.5,0.6,179,189
333,0,363,13,819,100.5,100.5,0.6,194,174
334,0,363,13,820,100.5,100.5,0.6,184,179
335,0,363,13,822,100.5,100.5,0.6,184,174
336,0,363,13,820,100.5,100.5,0.5,179,184
337,0,363,13,818,100.5,100.5,0.6,179,169
338,2,363,13,825,100.5,100.5,0.6,174,179
339,2,363,13,825,100.5,100.5,0.6,174,179
340,2,364,13,822,100.5,100.5,0.6,184,169
341,2,363,13,817,100.5,100.5,0.7,169,174
342,2,363,13,821,100.5,100.5,0.6,169,179
343,2,363,13,819,100.5,100.5,0.5,169,184
344,2,363,13,821,100.5,100.5,0.6,169,184
345,0,363,13,823,100.5,100.0,0.6,179,184
346,0,363,13,823,100.5,100.0,0.6,179,184
347,0,364,13,822,100.5,100.5,0.6,184,169
348,0,363,13,823,100.5,100.5,0.6,184,184
349,2,364,13,819,100.5,100.5,0.6,184,174
350,0,364,13,819,100.5,100.5,0.6,194,179
351,0,364,13,819,100.5,100.5,0.6,194,179
352,0,364,13,817,100.5,100.5,0.6,184,189
353,0,363,13,818,100.5,100.5,0.6,184,184
354,2,364,13,818,100.5,100.5,0.5,194,179
355,0,363,13,818,100.5,100.5,0.7,189,179
356,2,363,13,822,100.5,100.5,0.6,189,174
357,2,364,13,822,100.5,100.5,0.6,179,184
358,0,363,13,817,100.5,100.5,0.5,179,169
359,2,364,13,819,100.5,100.5,0.6,174,179
360,0,363,13,820,100.5,100.5,0.6,189,189
361,0,364,13,817,100.5,100.5,0.7,189,169
362,0,363,13,823,100.5,100.5,0.6,189,179
363,0,364,13,822,100.5,100.5,0.6,189,184
364,0,363,13,818,100.5,100.5,0.6,174,179
365,0,363,13,818,100.5,100.5,0.6,174,179
366,2,363,13,818,100.5,100.5,0.5,169,179
367,2,363,13,818,100.5,100.5,0.5,169,179
368,0,364,13,821,100.5,100.5,0.7,169,184
369,0,364,13,820,100.5,100.0,0.6,169,164
370,0,363,13,821,100.5,100.5,0.6,169,179
371,2,364,13,818,100.5,100.5,0.6,184,174
372,2,364,13,818,100.5,100.5,0.6,184,174
373,0,364,13,817,100.5,100.5,0.5,189,164
374,2,363,13,823,100.5,100.0,0.5,174,164
375,2,363,13,821,100.5,100.5,0.6,174,189
376,2,363,13,820,100.5,100.0,0.5,164,189
377,2,363,13,820,100.5,100.5,0.6,164,164
378,0,363,13,817,100.5,100.5,0.5,189,179
379,0,363,13,817,100.5,100.5,0.5,189,179
380,2,363,13,822,100.5,100.5,0.6,169,169
381,2,364,13,821,100.5,100.5,0.6,164,184
382,0,363,13,820,100.5,100.5,0.5,164,164
383,0,364,13,820,100.5,100.5,0.6,179,179
384,0,364,13,819,100.5,100.5,0.5,179,169
385,0,364,13,818,100.5,100.0,0.6,189,184
386,0,364,13,818,100.5,100.0,0.6,189,184
387,0,364,13,819,100.5,100.5,0.6,189,174
388,2,363,13,819,100.5,100.5,0.6,174,174
389,0,363,13,820,100.5,100.5,0.6,174,184
390,0,363,13,822,100.5,100.5,0.5,169,164
391,2,363,13,821,100.5,100.0,0.5,169,174
392,2,363,13,820,100.5,100.5,0.6,164,174
393,2,363,13,820,100.5,100.5,0.6,164,174
394,0,363,13,820,100.5,100.5,0.6,184,164
395,0,364,13,822,100.5,100.5,0.6,174,189
396,0,364,13,819,100.5,100.5,0.6,174,174
397,0,363,13,817,100.5,100.0,0.7,169,169
398,2,363,13,823,100.5,100.0,0.5,169,184
399,0,363,13,818,100.5,100.5,0.7,184,169
400,0,363,13,818,100.5,100.5,0.7,184,169
401,2,363,13,819,100.5,100.5,0.6,179,169
402,2,364,13,819,100.5,100.0,0.5,174,174
403,2,364,13,819,100.5,100.0,0.5,174,174
404,2,364,13,822,100.5,100.5,0.6,184,174
405,0,363,13,819,100.5,100.5,0.6,184,184
406,2,363,13,819,100.5,100.5,0.6,179,184
407,2,363,13,819,100.5,100.5,0.6,179,184
408,0,364,13,818,100.5,100.5,0.6,174,174
409,0,363,13,818,100.5,100.5,0.6,174,164
410,2,364,13,821,100.5,100.0,0.7,174,179
411,0,363,13,819,100.5,100.5,0.6,169,164
412,2,363,13,819,100.5,100.5,0.7,169,169
413,2,363,13,819,100.5,100.5,0.6,174,179
414,0,363,13,818,100.5,100.5,0.6,174,169
415,2,363,13,820,100.5,100.5,0.7,189,179
416,0,363,13,818,100.5,100.5,0.6,164,179
417,0,363,13,820,100.5,100.5,0.6,164,169
418,2,364,13,819,100.5,100.5,0.5,184,184
419,2,364,13,819,100.5,100.5,0.5,184,184
420,0,363,13,820,100.5,100.5,0.6,174,164
421,0,363,13,820,100.5,100.0,0.6,174,184
422,2,364,13,823,100.5,100.5,0.6,174,184
423,0,363,13,819,100.5,100.0,0.5,164,169
424,2,363,13,823,100.5,100.5,0.6,164,169
425,0,364,13,820,100.5,100.5,0.7,189,169
426,0,363,13,817,100.5,100.5,0.5,189,179
427,0,363,13,819,100.5,100.0,0.6,164,164
428,0,363,13,818,100.5,100.0,0.5,174,174
429,0,364,13,822,100.5,100.5,0.5,174,169
430,0,363,13,821,100.5,100.5,0.6,164,174
431,2,364,13,820,100.5,100.5,0.6,164,169
432,0,363,13,822,100.5,100.5,0.6,169,184
433,2,363,13,822,100.5,100.5,0.6,169,164
434,2,364,13,820,100.5,100.5,0.6,184,174
435,0,363,13,818,100.5,100.5,0.6,189,179
436,2,363,13,823,100.5,100.5,0.5,189,169
437,2,364,13,821,100.5,100.5,0.6,184,159
438,0,363,13,818,100.5,100.0,0.5,184,179
439,2,364,13,820,100.5,100.5,0.6,169,164
440,2,364,13,820,100.5,100.5,0.6,169,164
441,2,363,13,823,100.5,100.0,0.5,184,164
442,0,363,13,821,100.5,100.5,0.5,174,174
443,2,363,13,820,100.5,100.0,0.6,174,174
444,0,363,13,817,100.5,100.5,0.6,179,169
445,0,363,13,821,100.5,100.5,0.6,179,179
446,2,363,13,819,100.5,100.5,0.6,184,159
447,2,363,13,819,100.5,100.5,0.6,184,159
448,0,363,13,823,100.5,100.0,0.5,164,184
449,0,364,13,819,100.5,100.5,0.6,189,179
450,0,363,13,819,100.5,100.0,0.6,189,164
451,0,364,13,822,100.5,100.0,0.6,164,169
452,0,363,13,818,100.5,100.5,0.5,164,169
453,0,363,13,822,100.5,100.0,0.6,184,174
454,0,364,13,820,100.5,100.5,0.7,184,184
455,0,363,13,820,100.5,100.5,0.6,184,174
456,0,364,13,818,100.5,100.0,0.6,164,179
457,2,363,13,821,100.5,100.5,0.5,164,164
458,2,363,13,821,100.5,100.5,0.6,174,184
459,0,363,13,818,100.5,100.5,0.6,174,159
460,0,364,13,819,100.5,100.5,0.6,179,174
461,0,363,13,818,100.5,100.5,0.6,179,169
462,0,363,13,820,100.5,100.5,0.6,179,164
463,2,363,13,820,100.5,100.0,0.5,179,184
464,0,363,13,818,100.5,100.5,0.6,179,184
465,0,363,13,823,100.5,100.5,0.6,169,164
466,0,363,13,821,100.5,100.5,0.6,169,179
467,0,363,13,819,100.5,100.5,0.5,184,184
468,0,363,13,819,100.5,100.5,0.5,184,184
469,2,363,13,822,100.5,100.5,0.6,164,179
470,2,364,13,820,100.5,100.0,0.5,184,174
471,2,363,13,818,100.5,100.5,0.6,184,164
472,0,363,13,822,100.5,100.5,0.6,179,164
473,0,364,13,819,100.5,100.0,0.6,179,179
474,0,364,13,821,100.5,100.5,0.7,174,164
475,2,363,13,822,100.5,100.5,0.6,169,169
476,0,364,13,818,100.5,100.0,0.6,169,184
477,2,363,13,824,100.5,100.5,0.7,179,164
478,0,364,13,821,100.5,100.5,0.6,179,184
479,0,363,13,818,100.5,100.5,0.7,179,159
480,0,363,13,817,100.5,100.0,0.6,179,164
481,0,363,13,821,100.5,100.5,0.6,164,184
482,2,364,13,822,100.5,100.5,0.5,169,179
483,2,363,13,818,100.5,100.0,0.6,169,164
484,2,363,13,823,100.5,100.0,0.5,174,164
485,2,364,13,818,100.5,100.5,0.6,174,179
486,0,363,13,820,100.5,100.5,0.6,169,179
487,2,364,13,819,100.5,100.5,0.6,169,164
488,0,364,13,818,100.5,100.5,0.6,174,179
489,0,363,13,821,100.5,100.0,0.6,164,164
490,0,363,13,818,100.5,100.5,0.7,164,179
491,0,363,13,818,100.5,100.5,0.6,179,174
492,0,363,13,819,100.5,100.5,0.6,179,184
493,2,363,13,819,100.5,100.5,0.6,164,164
494,2,363,13,821,100.5,100.5,0.6,164,174
495,2,363,13,821,100.5,100.5,0.7,169,169
496,2,363,13,822,100.5,100.5,0.6,159,169
497,0,363,13,820,100.5,100.5,0.6,159,174
498,0,364,13,819,100.5,100.5,0.5,179,184
499,2,364,13,819,100.5,100.5,0.6,179,164
500,2,363,13,819,100.5,100.5,0.6,174,169
501,2,363,13,823,100.5,100.5,0.6,174,169
502,0,364,13,819,100.5,100.5,0.7,169,184
503,0,363,13,820,100.5,100.0,0.6,184,159
504,0,363,13,820,100.5,100.5,0.6,184,169
505,0,363,13,822,100.5,100.5,0.6,184,174
506,2,363,13,822,100.5,100.5,0.6,184,179
507,2,363,13,820,100.5,100.5,0.7,164,164
508,0,363,13,823,100.5,100.5,0.6,164,184
509,2,364,13,818,100.5,100.5,0.6,169,169
510,0,364,13,819,100.5,100.5,0.6,174,179
511,2,363,13,822,100.5,100.5,0.6,174,184
512,2,363,13,818,100.5,100.5,0.7,169,174
513,2,364,13,822,100.5,100.5,0.6,169,184
514,0,363,13,818,100.5,100.5,0.5,184,164
515,2,363,13,820,100.5,100.5,0.6,184,179
516,0,364,13,817,100.5,100.5,0.6,174,169
517,2,363,13,821,100.5,100.5,0.6,169,169
518,2,363,13,820,100.5,100.5,0.6,169,184
519,2,363,13,817,100.5,100.5,0.6,179,164
520,0,363,13,823,100.5,100.5,0.5,179,169
521,0,364,13,817,100.5,100.5,0.6,174,179
522,2,363,13,818,100.5,100.5,0.6,174,179
523,2,363,13,818,100.5,100.5,0.6,159,164
524,0,363,13,818,100.5,100.0,0.6,174,174
