"12/25/2021 20:09","3512B Center (4TN00222)","(Total Samples = 2000 - Sample Rate = 120 Per Minute)"
"Unit Descriptions","kPa","kPa","%","RPM","kPa","kPa","kPa","Deg C","Deg C"
123,10,386,34,1100,100.5,100.5,0.0,228,194
124,8,385,34,1106,100.5,100.5,0.0,228,204
125,10,385,34,1099,100.5,100.5,-0.8,233,213
126,10,386,34,1101,100.5,100.5,-0.7,233,199
127,10,386,34,1102,100.5,100.5,-0.7,252,204
128,10,386,34,1101,100.5,100.5,-0.7,257,223
129,10,386,34,1101,100.5,100.5,-0.7,257,223
130,12,386,34,1102,100.5,100.5,0.0,242,233
131,12,386,34,1102,100.5,100.5,0.0,242,233
132,10,386,34,1099,100.5,100.5,0.0,247,237
133,10,386,34,1099,100.5,100.5,0.0,247,237
134,10,386,34,1099,100.5,100.5,-0.7,257,228
135,10,386,34,1105,100.5,100.5,-0.7,262,242
136,10,386,34,1105,100.5,100.5,-0.7,262,242
137,12,386,36,1104,100.5,100.5,0.0,266,237
138,12,386,36,1104,100.5,100.5,0.0,266,237
139,12,387,36,1112,100.5,100.5,0.0,276,237
140,12,387,36,1112,100.5,100.5,0.0,276,237
141,12,387,36,1117,100.5,100.5,-0.7,262,247
142,12,388,37,1121,100.5,100.5,-0.7,280,242
143,12,388,37,1121,100.5,100.5,-0.7,280,242
144,12,390,37,1134,100.5,100.5,-0.7,266,252
145,12,390,37,1134,100.5,100.5,-0.7,266,252
146,12,392,37,1139,100.5,100.5,-0.7,271,242
147,12,392,37,1139,100.5,100.5,-0.7,271,242
148,10,393,37,1142,100.5,100.5,-0.7,280,271
149,12,393,37,1135,100.5,100.5,-0.7,290,262
150,12,393,37,1135,100.5,100.5,-0.7,290,262
151,14,394,37,1143,100.5,100.5,0.0,290,271
152,14,394,37,1143,100.5,100.5,0.0,290,271
153,12,395,37,1147,100.5,100.5,0.0,304,266
154,12,395,37,1147,100.5,100.5,0.0,304,266
155,12,395,37,1141,100.5,100.5,-0.7,308,271
156,12,396,37,1135,100.5,100.5,0.0,304,257
157,12,396,37,1135,100.5,100.5,0.0,304,257
158,12,395,37,1135,100.5,100.5,0.0,299,271
159,10,395,37,1131,100.5,100.5,-0.7,299,280
160,14,394,37,1136,100.5,100.5,-0.7,290,271
161,14,394,37,1136,100.5,100.5,-0.7,290,271
162,10,394,37,1137,100.5,100.5,-0.7,313,271
163,10,394,37,1134,100.5,100.5,0.0,290,262
164,12,394,37,1135,100.5,100.5,0.0,290,280
165,12,394,37,1140,100.5,100.5,-0.7,299,276
166,12,394,37,1135,100.5,100.5,-0.7,299,266
167,10,394,37,1138,100.5,100.5,-0.7,299,276
168,10,394,37,1138,100.5,100.5,-0.7,299,276
169,14,394,37,1137,100.5,100.5,-0.7,290,262
170,12,394,37,1136,100.5,100.5,-0.7,313,285
171,12,394,37,1136,100.5,100.5,-0.7,313,285
172,12,394,37,1136,100.5,100.5,0.0,322,290
173,12,394,37,1136,100.5,100.5,0.0,322,290
174,12,395,37,1140,100.5,100.5,-0.7,299,280
175,12,395,37,1140,100.5,100.5,-0.7,299,280
176,12,395,37,1140,100.5,100.5,-0.8,308,271
177,12,395,37,1140,100.5,100.5,-0.8,299,290
178,12,395,37,1140,100.5,100.5,-0.8,299,290
179,10,396,37,1141,100.5,100.5,-0.7,318,266
180,10,396,37,1141,100.5,100.5,-0.7,318,266
181,12,396,37,1137,100.5,100.5,-0.7,313,271
182,12,396,37,1137,100.5,100.5,-0.7,313,271
183,12,396,37,1144,100.5,100.5,0.0,308,290
184,10,396,37,1142,100.5,100.5,0.0,304,290
185,10,396,37,1142,100.5,100.5,0.0,304,290
186,12,397,37,1142,100.5,100.5,-0.7,313,285
187,12,397,37,1142,100.5,100.5,-0.7,313,285
188,10,396,37,1139,100.5,100.5,0.0,322,266
189,10,396,37,1135,100.5,100.5,0.0,322,276
190,12,396,37,1132,100.5,100.5,-0.7,308,285
191,10,396,37,1140,100.5,100.5,-0.7,299,271
192,10,396,37,1140,100.5,100.5,-0.7,299,271
193,10,396,37,1135,100.5,100.5,-0.7,318,290
194,12,396,37,1140,100.5,100.5,-0.7,318,276
195,12,395,37,1139,100.5,100.5,-0.7,318,280
196,12,396,37,1138,100.5,100.5,0.0,318,280
197,12,396,37,1141,100.5,100.5,0.0,290,285
198,10,396,37,1138,100.5,100.5,-0.7,308,299
199,10,396,37,1138,100.5,100.5,-0.7,308,299
200,8,396,37,1143,100.5,100.5,-0.7,308,285
201,8,396,37,1143,100.5,100.5,-0.7,308,285
202,10,396,37,1138,100.5,100.5,0.0,290,285
203,10,396,37,1135,100.5,100.5,0.0,308,266
204,10,396,37,1135,100.5,100.5,0.0,308,285
205,8,396,37,1140,100.5,100.5,-0.7,290,285
206,10,397,37,1136,100.5,100.5,-0.7,290,276
207,10,397,37,1142,100.5,100.5,-0.7,290,290
208,10,397,37,1142,100.5,100.5,-0.7,290,290
209,10,397,37,1140,100.5,100.5,0.0,290,290
210,8,396,37,1136,100.5,100.5,-0.7,285,299
211,10,397,37,1135,100.5,100.5,-0.7,285,271
212,12,397,37,1136,100.5,100.5,-0.7,304,290
213,10,396,37,1140,100.5,100.5,-0.7,304,266
214,10,396,37,1138,100.5,100.5,-0.7,285,276
215,10,396,37,1134,100.5,100.5,0.0,285,276
216,10,396,37,1138,100.5,100.5,0.0,304,266
217,12,396,37,1131,100.5,100.5,0.0,290,276
218,10,396,37,1131,100.5,100.5,0.0,290,280
219,10,395,37,1132,100.5,100.5,-0.7,304,266
220,10,395,37,1128,100.5,100.5,0.0,304,276
221,10,395,37,1131,100.5,100.5,0.0,290,290
222,10,395,37,1136,100.5,100.5,-0.7,290,280
223,10,395,37,1132,100.5,100.5,-0.7,308,271
224,12,396,37,1132,100.5,100.5,-0.7,290,285
225,10,395,37,1138,100.5,100.5,0.0,290,285
226,10,396,37,1135,100.5,100.5,-0.7,285,262
227,10,396,37,1134,100.5,100.5,0.0,285,280
228,10,396,37,1139,100.5,100.5,0.0,299,285
229,10,396,37,1139,100.5,100.5,0.0,299,285
230,10,396,37,1135,100.5,100.5,-0.7,280,271
231,12,395,37,1138,100.5,100.5,-0.7,313,280
232,10,396,37,1136,100.5,100.5,-0.7,313,280
233,10,395,37,1131,100.5,100.5,0.0,290,280
234,10,395,37,1131,100.5,100.5,0.0,290,280
235,10,396,37,1135,100.5,100.5,-0.7,290,290
236,10,396,37,1135,100.5,100.5,-0.7,290,290
237,14,396,37,1136,100.5,100.5,-0.7,299,276
238,10,396,37,1143,100.5,100.5,-0.7,285,285
239,10,396,37,1141,100.5,100.5,0.0,285,266
240,10,396,37,1143,100.5,100.5,0.0,299,280
241,8,396,37,1141,100.5,100.5,0.0,299,285
242,10,396,37,1135,100.5,100.5,0.0,299,271
243,10,396,37,1137,100.5,100.5,-0.7,299,280
244,12,396,37,1133,100.5,100.5,-0.7,304,290
245,12,396,37,1136,100.5,100.5,-0.7,313,299
246,10,396,37,1139,100.5,100.5,-0.7,313,280
247,10,396,37,1134,100.5,100.5,0.0,308,276
248,10,396,37,1134,100.5,100.5,0.0,308,276
249,12,396,37,1140,100.5,100.5,-0.7,299,299
250,12,396,37,1140,100.5,100.5,-0.7,299,299
251,10,396,37,1135,100.5,100.5,-0.7,285,271
252,10,396,37,1140,100.5,100.5,-0.7,290,299
253,12,396,37,1136,100.5,100.5,-0.7,290,285
254,12,396,37,1137,100.5,100.5,-0.7,308,280
255,10,396,37,1134,100.5,100.5,0.0,308,280
256,12,396,37,1135,100.5,100.5,-0.7,304,285
257,12,396,37,1135,100.5,100.5,-0.7,304,285
258,12,396,37,1139,100.5,100.5,-0.7,285,290
259,10,396,37,1133,100.5,100.5,-0.7,304,285
260,10,396,37,1137,100.5,100.5,-0.7,304,290
261,12,396,37,1134,100.5,100.5,0.0,299,285
262,12,396,37,1138,100.5,100.5,0.0,299,276
263,10,396,37,1133,100.5,100.5,0.0,290,290
264,10,396,37,1133,100.5,100.5,0.0,290,290
265,10,396,37,1135,100.5,100.5,-0.7,308,299
266,12,397,37,1138,100.5,100.5,-0.7,304,280
267,10,397,37,1139,100.5,100.5,0.0,304,299
268,12,397,37,1136,100.5,100.5,-0.7,308,290
269,12,397,37,1136,100.5,100.5,-0.7,308,290
270,8,396,37,1141,100.5,100.5,0.0,308,290
271,8,396,37,1141,100.5,100.5,0.0,308,290
272,12,396,37,1139,100.5,100.5,-0.7,285,299
273,12,397,37,1136,100.5,100.5,-0.7,313,299
274,12,396,37,1134,100.5,100.5,-0.7,313,290
275,10,396,37,1138,100.5,100.5,-0.7,304,299
276,10,396,37,1138,100.5,100.5,-0.7,304,299
277,10,396,37,1135,100.5,100.5,-0.7,308,285
278,10,396,37,1135,100.5,100.5,-0.7,308,285
279,10,396,37,1133,100.5,100.5,-0.7,290,280
280,10,396,37,1136,100.5,100.5,-0.7,304,280
281,10,396,37,1137,100.5,100.5,-0.7,304,285
282,12,396,37,1137,100.5,100.5,-0.7,285,276
283,12,396,37,1137,100.5,100.5,-0.7,285,276
284,10,396,37,1133,100.5,100.5,-0.7,285,271
285,10,396,37,1133,100.5,100.5,-0.7,285,271
286,12,396,37,1139,100.5,100.5,-0.7,308,271
287,12,395,37,1139,100.5,100.5,-0.7,304,280
288,10,396,37,1136,100.5,100.5,-0.7,304,271
289,10,396,37,1135,100.5,100.5,-0.7,308,290
290,10,396,37,1139,100.5,100.5,-0.7,308,276
291,10,396,37,1135,100.5,100.5,0.0,299,276
292,10,396,37,1133,100.5,100.5,0.0,299,299
293,10,396,37,1138,100.5,100.5,-0.7,299,276
294,10,396,37,1137,100.5,100.5,-0.7,313,271
295,12,395,37,1135,100.5,100.5,-0.7,313,290
296,14,396,37,1134,100.5,100.5,-0.7,313,280
297,10,396,37,1139,100.5,100.5,0.0,313,271
298,10,396,37,1134,100.5,100.5,-0.7,285,299
299,10,395,37,1126,100.5,100.5,-0.7,285,290
300,12,395,37,1126,100.5,100.5,0.0,313,271
301,10,394,37,1126,100.5,100.5,0.0,304,299
302,12,394,37,1130,100.5,100.5,0.0,304,285
303,10,394,37,1133,100.5,100.5,-0.7,308,276
304,12,394,37,1131,100.5,100.5,-0.7,308,299
305,12,394,37,1135,100.5,100.5,-0.7,304,271
306,12,394,37,1135,100.5,100.5,-0.7,304,271
307,12,394,37,1136,100.5,100.5,-0.7,290,290
308,12,395,37,1132,100.5,100.5,0.0,318,299
309,12,395,37,1138,100.5,100.5,0.0,318,276
310,12,395,37,1140,100.5,100.5,-0.7,318,276
311,12,395,37,1135,100.5,100.5,-0.7,318,290
312,12,395,37,1139,100.5,100.5,-0.7,308,304
313,12,395,37,1139,100.5,100.5,-0.7,308,304
314,12,395,37,1136,100.5,100.5,0.0,308,290
315,12,396,37,1138,100.5,100.5,0.0,322,280
316,10,395,37,1135,100.5,100.5,0.0,322,299
317,12,396,37,1134,100.5,100.5,0.0,304,280
318,12,396,37,1134,100.5,100.5,0.0,304,280
319,14,395,37,1140,100.5,100.5,-0.7,318,299
320,14,395,37,1140,100.5,100.5,-0.7,318,299
321,14,396,37,1139,100.5,100.5,-0.7,322,290
322,12,396,37,1139,100.5,100.5,0.0,322,276
323,12,396,37,1131,100.5,100.5,0.0,322,299
324,12,395,37,1118,100.5,100.5,0.0,318,304
325,12,394,37,1115,100.5,100.5,0.0,318,290
326,12,392,37,1123,100.5,100.5,0.0,313,276
327,14,392,37,1135,100.5,100.5,-0.7,313,308
328,12,392,37,1135,100.5,100.5,-0.7,313,299
329,14,392,37,1138,100.5,100.5,-0.7,304,280
330,14,393,37,1139,100.5,100.5,-0.7,304,313
331,14,393,37,1140,100.5,100.5,-0.7,308,304
332,14,393,37,1138,100.5,100.5,0.0,308,285
333,14,393,37,1138,100.5,100.5,0.0,318,308
334,14,393,37,1143,100.5,100.5,0.0,318,313
335,14,393,37,1137,100.5,100.5,-0.7,332,299
336,14,393,37,1139,100.5,100.5,-0.7,322,299
337,14,394,37,1139,100.5,100.5,-0.7,322,313
338,14,393,37,1136,100.5,100.5,-0.7,327,304
339,14,393,37,1141,100.5,100.5,0.0,327,318
340,16,394,37,1135,100.5,100.5,-0.7,340,308
341,16,394,37,1135,100.5,100.5,-0.7,340,308
342,14,393,37,1138,100.5,100.5,-0.7,336,322
343,16,393,37,1135,100.5,100.5,-0.7,332,318
344,16,394,37,1136,100.5,100.5,-0.7,332,313
345,16,393,37,1138,100.5,100.5,0.0,340,313
346,14,393,37,1133,100.5,100.5,-0.7,340,308
347,14,394,37,1138,100.5,100.5,-0.7,336,318
348,14,394,37,1138,100.5,100.5,-0.7,336,318
349,14,394,37,1136,100.5,100.5,-0.7,332,332
350,16,394,37,1138,100.5,100.5,-0.7,336,318
351,14,393,37,1131,100.5,100.5,0.0,336,308
352,14,393,37,1135,100.5,100.5,-0.7,336,322
353,14,393,37,1135,100.5,100.5,-0.7,336,322
354,14,394,37,1136,100.5,100.5,-0.7,340,308
355,14,394,37,1136,100.5,100.5,-0.7,340,308
356,16,394,37,1142,100.5,100.5,-0.7,340,336
357,14,394,37,1140,100.5,100.5,-0.7,340,313
358,16,395,37,1137,100.5,100.5,-0.7,340,327
359,12,395,37,1138,100.5,100.5,0.0,336,332
360,14,395,37,1145,100.5,100.5,0.0,336,327
361,14,396,37,1151,100.5,100.5,-0.7,363,313
362,14,396,37,1151,100.5,100.5,-0.7,363,313
363,14,397,37,1151,100.5,100.5,0.0,340,332
364,14,397,37,1147,100.5,100.5,0.0,354,322
365,14,398,37,1154,100.5,100.5,-0.7,354,318
366,14,398,37,1158,100.5,100.5,-0.7,345,332
367,12,399,37,1149,100.5,100.5,0.0,345,322
368,12,399,37,1143,100.5,100.5,-0.7,354,336
369,12,399,37,1143,100.5,100.5,-0.7,354,336
370,12,399,37,1145,100.5,100.5,-0.7,349,313
371,12,398,37,1141,100.5,100.5,0.0,332,308
372,12,398,37,1142,100.5,100.5,-0.7,332,327
373,12,398,37,1136,100.5,100.5,0.0,349,318
374,12,398,37,1137,100.5,100.5,0.0,349,332
375,12,398,37,1136,100.5,100.5,-0.7,349,313
376,12,398,37,1136,100.5,100.5,-0.7,349,313
377,10,398,37,1141,100.5,100.5,-0.7,340,318
378,12,398,37,1138,100.5,100.5,-0.7,322,308
379,8,398,38,1141,100.5,100.5,0.1,322,299
380,10,398,37,1136,100.5,100.5,0.0,336,322
381,10,398,37,1138,100.5,100.5,-0.7,336,313
382,8,398,37,1140,100.5,100.5,-0.7,322,304
383,8,398,37,1140,100.5,100.5,-0.7,322,304
384,12,398,37,1135,100.5,100.5,-0.7,327,290
385,10,397,37,1136,100.5,100.5,0.0,327,308
386,10,397,37,1130,100.5,100.5,0.0,327,290
387,10,397,37,1135,100.5,100.5,0.0,336,308
388,10,397,36,1132,100.5,100.5,0.0,336,308
389,10,396,37,1132,100.5,100.5,0.0,308,308
390,10,396,37,1130,100.5,100.5,0.0,308,313
391,10,396,37,1125,100.5,100.5,-0.7,318,304
392,12,396,37,1129,100.5,100.5,-0.7,332,290
393,10,396,37,1127,100.5,100.5,-0.7,332,304
394,10,395,37,1128,100.5,100.5,-0.7,322,304
395,10,395,37,1126,100.5,100.5,0.0,322,308
396,10,395,37,1130,100.5,100.5,0.0,308,299
397,10,395,35,1129,100.5,100.5,0.0,308,304
398,10,395,35,1119,100.5,100.5,0.0,327,290
399,10,395,36,1117,100.5,100.5,0.0,313,299
400,8,394,35,1107,100.5,100.5,0.0,313,304
401,8,393,35,1108,100.5,100.5,-0.7,299,276
402,10,392,35,1097,100.5,100.5,-0.7,299,299
403,10,391,35,1101,100.5,100.5,0.1,322,299
404,8,390,34,1097,100.5,100.5,-0.7,322,290
405,10,389,35,1098,100.5,100.5,0.0,304,276
406,10,389,34,1099,100.5,100.5,0.0,322,299
407,10,389,35,1102,100.5,100.5,-0.7,322,276
408,10,390,35,1099,100.5,100.5,-0.7,304,285
409,12,389,35,1104,100.5,100.5,-0.7,304,290
410,10,390,35,1100,100.5,100.5,-0.7,290,271
411,8,390,35,1104,100.5,100.5,0.0,290,280
412,10,389,35,1103,100.5,100.5,0.0,299,285
413,10,390,35,1105,100.5,100.5,0.1,299,290
414,8,390,34,1102,100.5,100.5,-0.7,299,271
415,10,389,35,1105,100.5,100.5,-0.7,308,266
416,10,390,34,1103,100.5,100.5,0.0,308,285
417,8,390,35,1103,100.5,100.5,0.0,308,290
418,8,390,34,1101,100.5,100.5,0.0,308,266
419,10,390,35,1104,100.5,100.5,0.0,299,280
420,8,390,35,1100,100.5,100.5,0.0,280,271
421,10,389,35,1105,100.5,100.5,0.0,280,290
422,10,390,35,1099,100.5,100.5,0.0,290,276
423,10,389,35,1101,100.5,100.5,-0.7,290,280
424,10,389,35,1102,100.5,100.5,-0.7,308,266
425,8,389,35,1102,100.5,100.5,-0.7,308,290
426,8,389,35,1104,100.5,100.5,0.0,280,276
427,10,390,35,1099,100.5,100.5,-0.7,290,271
428,8,390,35,1104,100.5,100.5,-0.7,290,280
429,8,389,35,1098,100.5,100.5,-0.7,308,262
430,10,389,34,1101,100.5,100.5,-0.7,308,280
431,8,390,35,1099,100.5,100.5,0.0,280,276
432,8,389,35,1102,100.5,100.5,0.0,280,262
433,8,390,35,1105,100.5,100.5,-0.7,285,271
434,10,390,34,1100,100.5,100.5,-0.7,304,271
435,10,389,34,1100,100.5,100.5,-0.7,304,266
436,12,389,35,1099,100.5,100.5,-0.7,304,266
437,8,389,35,1093,100.5,100.5,0.0,304,276
438,8,388,35,1093,100.5,100.5,0.0,285,257
439,10,388,35,1092,100.5,100.5,0.0,308,257
440,12,388,35,1094,100.5,100.5,-0.7,308,280
441,8,388,35,1098,100.5,100.5,-0.7,308,271
442,8,388,35,1103,100.5,100.5,0.0,308,280
443,8,388,35,1105,100.5,100.5,-0.7,304,262
444,10,389,35,1106,100.5,100.5,-0.7,304,262
445,10,389,35,1106,100.5,100.5,-0.7,290,262
446,12,389,35,1103,100.5,100.5,-0.7,308,266
447,12,389,35,1105,100.5,100.5,-0.7,308,280
448,12,389,35,1105,100.5,100.5,-0.7,308,280
449,8,389,34,1108,100.5,100.5,-0.7,308,285
450,10,390,35,1110,100.5,100.5,0.0,280,266
451,10,390,35,1110,100.5,100.5,0.0,280,266
452,10,391,35,1111,100.5,100.5,0.1,308,285
453,10,391,35,1110,100.5,100.5,-0.7,299,276
454,8,391,35,1107,100.5,100.5,0.0,299,262
455,10,391,35,1104,100.5,100.5,-0.7,280,276
456,8,390,35,1100,100.5,100.5,-0.7,280,266
457,8,390,35,1104,100.5,100.5,-0.7,308,290
458,10,390,35,1104,100.5,100.5,0.0,308,271
459,8,390,35,1104,100.5,100.5,-0.7,280,271
460,10,390,35,1103,100.5,100.5,0.0,285,262
461,8,390,35,1110,100.5,100.5,-0.7,285,280
462,10,390,34,1104,100.5,100.5,-0.7,304,262
463,8,390,35,1106,100.5,100.5,-0.7,304,257
464,8,390,34,1105,100.5,100.5,0.0,280,262
465,10,390,35,1104,100.5,100.5,-0.7,280,271
466,10,390,34,1105,100.5,100.5,0.0,308,280
467,8,390,35,1107,100.5,100.5,0.0,280,257
468,10,390,34,1101,100.5,100.5,-0.7,280,271
469,10,390,34,1102,100.5,100.5,-0.7,280,280
470,8,390,35,1104,100.5,100.5,-0.7,280,266
471,8,390,35,1103,100.5,100.5,-0.7,276,266
472,8,390,34,1100,100.5,100.5,0.0,276,257
473,8,390,34,1099,100.5,100.5,0.0,299,266
474,10,390,35,1099,100.5,100.5,0.0,276,257
475,8,390,34,1100,100.5,100.5,0.1,276,257
476,8,390,35,1097,100.5,100.5,-0.7,280,276
477,8,390,35,1102,100.5,100.5,-0.7,280,262
478,10,390,35,1099,100.5,100.5,-0.7,271,271
479,8,390,35,1105,100.5,100.5,-0.7,271,262
480,10,390,34,1102,100.5,100.5,0.0,276,271
481,8,390,35,1101,100.5,100.5,0.0,299,266
482,8,390,34,1104,100.5,100.5,-0.7,299,271
483,8,390,35,1105,100.5,100.5,-0.7,285,262
484,8,390,34,1099,100.5,100.5,-0.7,285,276
485,8,390,35,1101,100.5,100.5,0.0,280,262
486,10,390,35,1104,100.5,100.5,0.0,280,266
487,8,390,35,1101,100.5,100.5,-0.7,276,266
488,8,390,35,1104,100.5,100.5,-0.7,290,262
489,10,390,34,1104,100.5,100.5,-0.7,290,266
490,8,390,34,1105,100.5,100.5,-0.7,280,271
491,10,390,34,1101,100.5,100.5,-0.7,280,262
492,8,390,35,1104,100.5,100.5,-0.7,280,271
493,8,390,34,1100,100.5,100.5,0.0,280,257
494,8,390,34,1099,100.5,100.5,-0.7,299,266
495,8,391,34,1102,100.5,100.5,-0.7,271,271
496,10,390,35,1101,100.5,100.5,-0.7,271,262
497,10,390,35,1105,100.5,100.5,-0.7,290,262
